element,side,region,center_x_mm,angle_error_deg
50112,1,body,0.7011723717053732,0.3822889356789194
50116,1,body,1.66046897570292,0.3822025782534206
50124,3,head,0.15168089667956033,0.058981321109126655
50125,1,body,0.2814801037311554,0.3821770121407793
50127,2,body,0.581260283788045,0.3822310848321352
50129,1,body,0.7211577097574869,0.3822867176395442
50130,1,body,0.6612016757329303,0.3821389627775563
50131,1,body,1.66046897570292,0.38225114941644944
50137,1,body,0.7811137636502584,0.38222601755721203
50139,1,body,0.7011723717053732,0.3822095452714664
50141,1,body,0.6412163178126017,0.3822451605274954
50142,1,body,0.4813335835933687,0.3821354011947996
50148,1,body,0.7611284057299296,0.38227759802448164
50154,1,head,0.10713556408882134,0.16376577434337658
50158,1,body,0.7011723717053732,0.3822878600183449
50162,4,body,0.601245621840159,0.3822577215025793
50163,1,body,0.581260283788045,0.38222767464901297
50166,1,body,0.7011723717053732,0.38215105347340556
50169,1,body,0.7211577097574869,0.3822084470526474
50171,1,body,0.7011723717053732,0.3822132301380648
50172,1,body,0.6412163178126017,0.38213364792439247
50176,1,body,0.821084459622701,0.382212630347205
50178,1,body,0.7211577097574869,0.38220314737619504
50179,1,body,0.6412163178126017,0.38220844705550816
50184,1,body,0.7211577097574869,0.38222767464901297
50187,1,body,0.7011723717053732,0.3822025262995181
50193,1,body,0.9010258118311564,0.3822285006801372
50194,1,body,0.6412163178126017,0.38220954527337353
50195,1,body,0.7611284057299296,0.3822867176404976
50197,1,body,1.66046897570292,0.38213265177760636
50200,1,body,0.6412163178126017,0.38221263034815856
50202,1,body,0.7611284057299298,0.38221190312739317
50207,1,body,0.7011723717053732,0.3821621878284358
50208,1,body,0.7611284057299296,0.3821842769461341
50210,2,body,0.7211577097574869,0.3822194315418515
50212,1,body,0.9010258118311564,0.3821389627775563
50217,3,body,1.72042500972748,0.382205980889662
50224,2,body,0.7011723717053732,0.3822219589798983
50226,1,body,1.8603224356969201,0.38221323013901837
50228,1,body,0.7211577097574869,0.38219933893383584
50232,3,body,1.8403370777765897,0.3822602968044514
50240,1,body,0.6412163178126017,0.3821842769451805
50242,1,body,0.7211577097574869,0.38222690960908967
50243,2,body,1.8603224356969201,0.3821354011938458
50251,1,body,0.7211577097574869,0.3821413774251295
50269,2,body,1.8003663619359334,0.3821907248717827
50272,1,head,0.12546930710474666,0.21608980738363476
50273,1,head,0.12536265949408232,0.2428233827646096
50276,1,body,1.68045433362325,0.3822194315399444
50280,3,head,0.16961841781934098,0.06292116599654742
50288,1,body,1.8003663619359334,0.3822421649617966
50293,1,body,0.7611284057299296,0.3822496068049584
50300,1,body,1.9002931118011501,0.3821958150436314
50301,1,body,1.8403370777765902,0.3821655773505611
50308,1,body,0.6612016757329303,0.3821297058602288
50317,1,body,0.7211577097574869,0.3822109319174772
50319,1,body,0.7011723717053732,0.3822138672535496
50320,1,body,0.7011723717053732,0.3822757124754108
50321,1,body,0.601245621840159,0.3821413774251295
50331,4,body,0.5213042696317035,0.38225772150162585
50333,1,body,0.7011723717053732,0.3822109319174772
50340,1,body,0.7811137636502584,0.3821375289892907
50342,1,body,0.7811137636502584,0.3822424946729376
50346,1,body,0.6612016757329303,0.38227571247350395
50347,1,body,0.7211577097574869,0.3821375289892907
50349,1,body,1.7803810040156067,0.38227759802448164
50352,2,body,0.6612016757329303,0.38228531031384033
50353,1,head,0.10557155062754935,0.1957610320552938
50354,2,body,0.601245621840159,0.3821693696602548
50355,1,body,0.6612016757329303,0.3822365658855994
50358,1,body,0.581260283788045,0.38223983935031547
50362,1,body,0.7211577097574869,0.38227394362894934
50364,1,body,0.7011723717053732,0.38213676962499493
50368,1,body,1.7404103279113803,0.38226705273043005
50369,2,body,0.6612016757329303,0.38222089122458613
50375,1,body,0.7211577097574869,0.38217361361538316
50378,1,body,1.7803810040156067,0.3822196320010867
50387,1,body,0.7011723717053732,0.382248081595953
50392,4,body,1.72042500972748,0.3822593516362332
50393,1,body,0.581260283788045,0.38213676962499493
50395,1,body,0.7211577097574869,0.3822451605274954
50400,1,body,0.7211577097574869,0.3822922954131428
50403,2,body,0.7211577097574869,0.3821354011947996
50406,1,body,0.7011723717053732,0.3821297058602288
50407,1,body,1.8403370777765902,0.38216416553033455
50415,1,body,0.7211577097574869,0.3821752131079277
50418,1,head,0.11457269887129466,0.12191849061236418
50419,2,body,0.7811137636502584,0.38220314737619504
50424,3,body,0.7011723717053732,0.38217599854244105
50428,1,body,0.40139219164848333,0.3821458023131523
50433,1,body,0.7811137636502584,0.3821693696602548
50436,1,body,0.601245621840159,0.3821752131079277
50439,1,body,1.7803810040156067,0.3822119031264396
50440,1,body,0.7211577097574869,0.38217536936221885
50444,1,body,0.7211577097574869,0.3822812769466028
50445,1,body,0.6612016757329303,0.38216168527202715
50454,1,body,0.7211577097574869,0.3822424946729376
50456,2,body,0.4813335835933687,0.38225869746483254
50457,1,body,0.6412163178126017,0.3821592091653168
50460,1,body,0.601245621840159,0.3822424946729376
50463,2,body,0.7211577097574869,0.3821950239882213
50467,2,body,1.54055682818095,0.3821135397785898
50468,1,body,0.7211577097574869,0.3822188187637416
50471,1,body,0.7011723717053732,0.38219933893383584
50477,1,body,0.7211577097574869,0.3822219589798983
50483,2,body,0.40139219164848333,0.38215337957273443
50485,1,body,1.68045433362325,0.3822109319174772
50490,2,body,0.7811137636502584,0.3821458023141061
50493,1,body,0.7211577097574869,0.38216218782748207
50500,1,body,1.8403370777765897,0.38213265177760636
50502,1,body,0.7211577097574869,0.3822155045343101
50508,1,body,0.6612016757329303,0.3822155045362172
50512,1,head,0.130549172560374,0.15628945958211837
50515,2,body,0.7211577097574869,0.3822132301380648
50516,1,body,0.6412163178126017,0.38222767464901297
50517,1,body,0.7811137636502584,0.3821931322757209
50520,4,body,0.7211577097574869,0.3822878600183449
50522,1,body,0.7211577097574869,0.3821958486013197
50523,1,body,0.6612016757329303,0.3822878600183449
50527,1,body,1.9002931118011501,0.3822393058536632
50534,1,body,1.7803810040156067,0.3821326517766526
50537,2,body,0.7011723717053732,0.38213364792439247
50541,1,body,0.7011723717053732,0.3822285006810907
50543,1,body,0.7011723717053732,0.3821950239882213
50544,1,body,0.6412163178126017,0.3822059808915692
50549,1,body,0.7011723717053732,0.38217536936221885
50552,1,body,0.6412163178126017,0.3822775980225749
50554,1,body,0.5412896076838173,0.3822188187646951
50556,1,body,0.7211577097574869,0.3821458023131523
50564,2,body,0.7011723717053732,0.38213291800389054
50568,1,body,0.6412163178126017,0.3822707283493465
50572,1,body,0.7011723717053732,0.3822685037667485
50578,4,body,0.9609818657239281,0.3821693250385018
50582,1,body,0.7011723717053732,0.38217233181621346
50588,1,body,0.581260283788045,0.3822562411025129
50589,1,body,0.6612016757329303,0.38215337957273443
50592,2,body,0.601245621840159,0.3822562411025129
50595,1,body,0.7211577097574869,0.3822629756657312
50611,1,body,0.7211577097574869,0.38218690925444776
50622,1,body,0.601245621840159,0.38216416553128824
50623,1,body,0.7211577097574869,0.38217945105308126
50629,1,body,0.601245621840159,0.38224955982126624
50633,1,body,0.7011723717053732,0.38220628934316
50634,1,body,0.7211577097574869,0.38221582813226174
50639,4,body,1.68045433362325,0.3822739436308562
50642,1,body,0.4613482356071474,0.3821830565527268
50643,1,body,0.7211577097574869,0.38226705273043005
50648,1,body,0.7011723717053732,0.3822199186367371
50649,1,body,0.6412163178126017,0.38221963200013315
50658,1,body,0.7011723717053732,0.38222601755721203
50661,1,body,0.5213042696317036,0.3821389627775563
50666,1,body,1.72042500972748,0.3821820098320776
50671,1,head,0.21835237244764963,0.5605393802326182
50675,1,body,0.7211577097574869,0.3822740162165809
50679,1,body,0.5412896076838173,0.3822006642802283
50681,1,head,0.12126621355613065,0.14650336406262848
50690,1,body,0.7211577097574869,0.38222089122458613
50693,1,body,1.8603224356969201,0.3821725711508603
50695,1,body,1.8403370777765897,0.3822393058536632
50696,1,body,0.5213042696317036,0.38220658363468124
50697,1,body,0.5412896076838173,0.3822027925076465
50710,1,body,1.8403370777765902,0.38224955982126624
50712,1,body,0.6412163178126017,0.3822586974638791
50714,1,body,0.6412163178126017,0.38220279250669287
50728,1,head,0.12138655285040534,0.04406722441302038
50732,2,body,1.68045433362325,0.38226906392446025
50734,1,body,0.7011723717053732,0.3822181368745365
50735,2,body,0.4613482356071474,0.38225114941740296
50736,2,body,0.601245621840159,0.3822155045343101
50737,1,head,0.10076997180779768,0.25431932538873536
50740,1,head,0.1300420810778933,0.09005319632406614
50742,1,body,0.5412896076838173,0.38220658363468124
50759,1,body,0.7811137636502584,0.3822685037667485
50766,1,body,1.8603224356969201,0.3822685037667485
50767,1,body,0.6612016757329303,0.382172571148953
50770,1,body,0.821084459622701,0.3822138672535496
50775,1,body,0.7211577097574869,0.38223983935031547
50778,1,head,0.0567126969496409,0.3033552853359773
50799,1,body,0.6412163178126017,0.38217074418965646
50804,1,body,0.4613482356071474,0.38222690960908967
50806,1,body,0.581260283788045,0.3822842692388647
50808,2,body,0.7011723717053732,0.3821842769470878
50812,1,body,0.6612016757329303,0.3821895672173048
50814,1,body,0.581260283788045,0.3821506262649265
50816,1,body,0.6612016757329303,0.38227139553635087
50819,4,body,0.6612016757329303,0.38217536936412616
50823,1,head,0.12532736112674067,0.16351702344818814
50824,1,body,0.601245621840159,0.3822740162165809
50827,2,body,0.6412163178126017,0.382232204150323
50830,1,body,0.581260283788045,0.3822546567105993
50831,1,body,0.601245621840159,0.38224960680400494
50832,1,body,0.4813335835933687,0.38219584860227335
50834,1,body,0.601245621840159,0.38220257825246695
50836,1,body,0.6412163178126017,0.38221941539529675
50838,1,body,0.7011723717053732,0.3822194315418515
50839,1,body,0.4613482356071474,0.38219933893383584
50842,4,body,0.6412163178126017,0.38228910736011373
50843,1,body,0.581260283788045,0.3821693250375481
50849,1,body,0.4613482356071474,0.3822529664443458
50852,1,body,0.6412163178126017,0.3821823248860471
50853,1,body,0.5213042696317035,0.382172571148953
50859,1,body,0.6612016757329303,0.3822181368745365
50860,2,body,0.581260283788045,0.38226906392446025
50866,2,body,0.6412163178126017,0.3822034281433853
50870,1,body,0.581260283788045,0.3822365658865529
50877,1,body,0.6612016757329303,0.3822586974638791
50878,1,body,0.7011723717053732,0.38222767464901297
50879,1,body,0.6412163178126017,0.3821638971399513
50885,1,body,0.601245621840159,0.3821446018788723
50888,1,body,0.6612016757329303,0.38220279250669287
50890,1,body,0.6612016757329303,0.3822690639215999
50895,1,body,0.7011723717053732,0.3822761338932183
50899,1,body,0.6412163178126017,0.3821135397785898
50901,1,body,0.581260283788045,0.38220658363277404
50904,1,body,0.6612016757329303,0.38221525548968577
50906,1,body,0.7811137636502584,0.3821946910138565
50916,1,body,0.841069797674815,0.38222601755721203
50919,1,body,0.40139219164848333,0.3821707441887028
50931,1,body,0.5213042696317036,0.3821655773505611
50936,1,body,0.6612016757329303,0.38227394362990275
50939,2,body,0.6412163178126017,0.38226705273043005
50942,1,body,0.6612016757329303,0.38215510921872303
50945,1,body,0.5412896076838173,0.38222601755530494
50946,1,body,0.6412163178126017,0.3822369942700137
50949,1,head,0.12830517937739702,0.15507163796096474
50952,2,body,0.601245621840159,0.3821907248727363
50955,1,body,0.7811137636502584,0.3821895672153976
50956,1,body,0.7811137636502584,0.3821830565527268
50966,1,body,0.841069797674815,0.3822348595498227
50972,2,body,0.6412163178126017,0.3821655773505611
50973,1,body,0.6412163178126017,0.38217945105212764
50974,1,body,1.72042500972748,0.3821907248727363
50976,1,body,0.6612016757329303,0.3822421649617966
50977,1,body,0.601245621840159,0.3822685037667485
50981,1,body,1.8603224356969201,0.38215337957368817
50986,1,body,0.6612016757329303,0.3822348595498227
50988,1,body,0.7611284057299296,0.38217945105308126
50990,2,body,0.6412163178126017,0.3822310848330887
50991,2,body,0.7011723717053732,0.382172571148953
50992,1,body,0.6412163178126017,0.38218690925444776
50996,2,body,0.5412896076838173,0.3821830565527268
50998,1,body,0.7211577097574869,0.3822577215025793
50999,1,body,0.7011723717053732,0.38218690925444776
51008,1,body,0.9010258118311564,0.382184926244973
51009,1,body,0.5412896076838173,0.3821907248717827
51014,1,body,0.6612016757329303,0.38225772150353277
51016,1,body,0.841069797674815,0.38217599854244105
51018,1,body,0.7211577097574869,0.3822310848321352
51021,1,body,0.8810404737790427,0.38221323013997194
51024,1,body,0.5213042696317036,0.3822194315399444
51025,1,body,0.6612016757329303,0.38217316434319787
51028,1,body,0.4813335835933687,0.38221263034815856
51034,1,body,0.6612016757329303,0.3822707283493465
51035,1,body,0.601245621840159,0.3822348595498227
51036,4,body,0.601245621840159,0.38222601755721203
51044,2,head,0.11100683609644567,0.3623811778142468
51047,1,body,0.6412163178126017,0.38215105347340556
51052,1,body,0.601245621840159,0.38212773711914755
51059,1,body,0.6412163178126017,0.3821549983225241
51061,1,body,0.6612016757329303,0.3822669044776741
51064,1,head,0.08106073488791786,0.7496669961197704
51065,1,body,1.6204982598622635,0.3822194153943432
51067,2,body,0.6412163178126017,0.3822155045362172
51072,1,body,0.6612016757329303,0.38217233181621346
51076,1,body,0.6412163178126017,0.382288935677966
51081,1,body,0.6612016757329303,0.38213291800389054
51085,1,body,0.7611284057299298,0.3822310848321352
51090,1,body,1.7404103279113798,0.3821506262639728
51099,1,head,0.16938700775305401,0.14170190861763807
51102,1,body,0.6612016757329303,0.3822867176404976
51105,1,body,0.601245621840159,0.38217233181621346
51110,1,body,1.9002931118011501,0.38215337957273443
51111,1,body,0.36142149567604065,0.382239839351269
51114,1,body,0.6612016757329303,0.3822285006810907
51117,3,body,0.4613482356071474,0.38217077375650116
51121,2,head,0.147720694541931,0.15400335438818422
51122,1,body,0.581260283788045,0.38224549419208437
51126,1,body,0.6612016757329303,0.38220844705550816
51128,1,body,0.6412163178126017,0.38221323013997194
51131,1,body,1.8403370777765897,0.3822496068049584
51135,1,body,1.8003663619359334,0.3822101080101469
51136,1,body,0.7011723717053732,0.38222089122458613
51139,1,body,0.40139219164848333,0.382239839351269
51140,1,body,0.7811137636502584,0.3821857393370058
51143,1,head,0.032552035525441135,0.072161124448446
51145,1,body,0.4613482356071474,0.38223983935031547
51146,1,body,0.40139219164848333,0.38219072487082906
51147,1,body,0.7011723717053732,0.38226705273043005
51150,1,body,0.6612016757329303,0.38220314737714867
51153,1,body,0.6412163178126017,0.3822119031264396
51154,1,head,0.0462699308991432,0.3607802488316212
51155,1,body,0.5213042696317036,0.3821857393370058
51161,1,body,0.6612016757329303,0.3821830565508195
51165,2,head,0.04201416671276093,0.2118015112384289
51169,1,body,1.8603224356969201,0.38225114941644944
51171,1,body,0.601245621840159,0.38216389714090504
51172,4,head,0.07646535088618596,0.17941481701729778
51173,4,body,1.8403370777765897,0.38221386725545675
51185,2,body,0.6612016757329303,0.38217944155848993
51187,1,body,0.6612016757329303,0.3822194315418515
51188,1,body,1.7404103279113803,0.3821927661985369
51189,1,head,0.04630446434020996,0.3022099011624638
51190,1,body,0.6412163178126017,0.38224960680400494
51191,1,body,1.72042500972748,0.38225956660233357
51193,1,head,0.036499715099732065,0.1417509018631745
51195,1,body,0.7811137636502584,0.3822496068049584
51198,1,body,1.68045433362325,0.38225302291942975
51201,1,body,1.7404103279113803,0.38217077375554753
51205,1,head,0.07819149394830067,0.08923720030730195
51208,1,body,0.6412163178126017,0.38217536936412616
51211,1,body,0.581260283788045,0.3822812769466028
51214,1,body,0.7011723717053732,0.38217077375650116
51215,1,body,0.6412163178126017,0.38228127694850955
