nose_axial_x_mm,old_L1800_convex_envelope_mm,L2300_Bezier_head_mm,new_minus_old_um
0.16369572602,0.3465834927102847,0.34627640553498723,-0.3070871752974824
0.16382647340499998,0.3466924428942062,0.34640358238316066,-0.2888605110455411
0.16395722079,0.3468013930781277,0.3465306657988202,-0.2707272793074922
0.164087968175,0.34691034326204917,0.3466576560715419,-0.2526871905072503
0.16421871555999998,0.34701929344597066,0.3467845532185195,-0.23474022745118006
0.164349462945,0.34712824362989214,0.34691135722383526,-0.21688640605688203
0.16448021033,0.3472371938138136,0.3470380680713365,-0.19912574247710202
0.16461095771499998,0.3473461439977351,0.3471646857446364,-0.18145825309873187
0.1647417051,0.3474550941816566,0.3472912100227393,-0.16388415891727126
0.164872452485,0.3475640443655781,0.3474176408977219,-0.14640346785615987
0.16500319986999998,0.3476729945494995,0.3475439785443176,-0.12901600518189227
0.165133947255,0.34778194473342106,0.34767022294518307,-0.11172178823798395
0.16526469464,0.3478908949173425,0.34779637408273983,-0.0945208346026516
0.16539544202499998,0.34799984510126397,0.3479224319391748,-0.07741316208914606
0.16552618941,0.34810879528518546,0.3480483962906667,-0.060398994518762184
0.165656936795,0.34821774546910694,0.34817426710799043,-0.043478361116511266
