time_s,displacement_mm,v_s_mm_s,max_backtrack_mm,stable_dt_s
  2.2532360541E-02,  2.4037213089E-01, -2.2353230111E-01,  2.2670349935E-03,  1.8326896168E-07
  2.2542425248E-02,  2.4037009392E-01, -2.5931171146E-01,  2.2690719604E-03,  1.8246923879E-07
  2.2552520980E-02,  2.4036584382E-01, -5.8980184115E-01,  2.2733220668E-03,  1.7919076646E-07
  2.2562570960E-02,  2.4036043691E-01, -4.0994470133E-01,  2.2787289749E-03,  1.8332446622E-07
  2.2572607030E-02,  2.4035633986E-01, -3.4479599361E-01,  2.2828260293E-03,  1.8084020186E-07
  2.2582762366E-02,  2.4035253770E-01, -4.0917155729E-01,  2.2866281877E-03,  1.8336271501E-07
  2.2592783211E-02,  2.4034788614E-01, -5.7161440563E-01,  2.2912797456E-03,  1.8224480341E-07
  2.2602964046E-02,  2.4034381997E-01, -6.1173703224E-01,  2.2953459116E-03,  1.8100380297E-07
  2.2613126302E-02,  2.4033802211E-01, -6.0465908980E-01,  2.3011437797E-03,  1.8382330465E-07
  2.2623186936E-02,  2.4033244582E-01, -5.8301627242E-01,  2.3067200654E-03,  1.8303868636E-07
  2.2633243625E-02,  2.4032630714E-01, -6.8384763945E-01,  2.3128587410E-03,  1.8108270940E-07
  2.2643373130E-02,  2.4031880967E-01, -7.9199550879E-01,  2.3203562171E-03,  1.8170192889E-07
  2.2653449546E-02,  2.4030883732E-01, -7.9880363351E-01,  2.3303285605E-03,  1.8248553920E-07
  2.2663464807E-02,  2.4029728476E-01, -1.2164336309E+00,  2.3418811292E-03,  1.8045271159E-07
  2.2673639844E-02,  2.4028617823E-01, -1.2423395614E+00,  2.3529876505E-03,  1.8199137854E-07
  2.2683668870E-02,  2.4027288260E-01, -1.5967479943E+00,  2.3662832891E-03,  1.8330118866E-07
  2.2693672265E-02,  2.4025572726E-01, -1.7641345536E+00,  2.3834386212E-03,  1.8187869831E-07
  2.2703828341E-02,  2.4023922780E-01, -1.9876898028E+00,  2.3999380824E-03,  1.8008017038E-07
  2.2713979289E-02,  2.4022775875E-01, -2.7302992690E-01,  2.4114071335E-03,  1.6617773643E-07
  2.2724085243E-02,  2.4022660916E-01,  2.8302022397E-01,  2.4125567213E-03,  1.7570232081E-07
  2.2734174128E-02,  2.4022930532E-01,  1.7356147317E-01,  2.4098605616E-03,  1.5147142395E-07
  2.2744186858E-02,  2.4022954748E-01, -2.0106628316E-01,  2.4096184079E-03,  1.7552663194E-07
  2.2754309555E-02,  2.4022684800E-01, -3.3978107317E-01,  2.4123178835E-03,  1.8131107067E-07
  2.2764331415E-02,  2.4022139097E-01, -7.2653809958E-01,  2.4177749151E-03,  1.8225107226E-07
  2.2774403794E-02,  2.4021215516E-01, -1.0327445155E+00,  2.4270107233E-03,  1.8269542161E-07
  2.2784477789E-02,  2.4020069878E-01, -1.2274071786E+00,  2.4384671029E-03,  1.8216388797E-07
  2.2794524316E-02,  2.4018751832E-01, -1.3818984912E+00,  2.4516475628E-03,  1.8242308458E-07
  2.2804536266E-02,  2.4017203300E-01, -1.7719585030E+00,  2.4671328828E-03,  1.8059762493E-07
  2.2814569996E-02,  2.4015306727E-01, -1.9900546222E+00,  2.4860986172E-03,  1.7792948625E-07
  2.2824663576E-02,  2.4013222656E-01, -2.1492279615E+00,  2.5069393295E-03,  1.7622239323E-07
  2.2834670285E-02,  2.4010964311E-01, -2.4131245528E+00,  2.5295227782E-03,  1.7536453898E-07
  2.2844752782E-02,  2.4008490352E-01, -2.5140730577E+00,  2.5542623661E-03,  1.7874128684E-07
  2.2854827404E-02,  2.4005897808E-01, -2.6442357671E+00,  2.5801878018E-03,  1.7853466016E-07
  2.2864872001E-02,  2.4003175410E-01, -2.7725106774E+00,  2.6074117799E-03,  1.7486782868E-07
  2.2874919041E-02,  2.4000274677E-01, -2.9850439816E+00,  2.6364191140E-03,  1.7863810933E-07
  2.2884929418E-02,  2.3997059505E-01, -3.5203548108E+00,  2.6685708328E-03,  1.7875846164E-07
  2.2895077219E-02,  2.3993474406E-01, -3.5735864304E+00,  2.7044218295E-03,  1.7816160912E-07
  2.2905252349E-02,  2.3989763597E-01, -3.7578785977E+00,  2.7415299173E-03,  1.7905880070E-07
  2.2915398483E-02,  2.3985955063E-01, -3.8255359908E+00,  2.7796152503E-03,  1.7723916421E-07
  2.2925522800E-02,  2.3981987006E-01, -4.0013512968E+00,  2.8192958201E-03,  1.7880634037E-07
  2.2935611718E-02,  2.3977961229E-01, -3.9870926484E+00,  2.8595535906E-03,  1.7953731518E-07
  2.2945655330E-02,  2.3973881456E-01, -4.1918933622E+00,  2.9003513279E-03,  1.7944596029E-07
  2.2955723368E-02,  2.3969604014E-01, -4.3092052187E+00,  2.9431257413E-03,  1.7944322962E-07
  2.2965790023E-02,  2.3965246836E-01, -4.3782972047E+00,  2.9866975284E-03,  1.8021708156E-07
  2.2975921397E-02,  2.3960754777E-01, -4.4849610756E+00,  3.0316181132E-03,  1.8274645961E-07
  2.2985969328E-02,  2.3956128030E-01, -4.6904755778E+00,  3.0778855823E-03,  1.8277659171E-07
  2.2996134610E-02,  2.3951306963E-01, -4.8400496887E+00,  3.1260962582E-03,  1.7977088022E-07
  2.3006201447E-02,  2.3946383858E-01, -4.9813320049E+00,  3.1753273043E-03,  1.8004975279E-07
  2.3016276734E-02,  2.3941253024E-01, -5.2023660925E+00,  3.2266356474E-03,  1.8032334831E-07
  2.3026377372E-02,  2.3935915699E-01, -5.4003495865E+00,  3.2800088909E-03,  1.8067807842E-07
  2.3036471799E-02,  2.3930411645E-01, -5.5236739914E+00,  3.3350494395E-03,  1.7890785836E-07
  2.3046551682E-02,  2.3924801004E-01, -5.5807745832E+00,  3.3911558437E-03,  1.8072028257E-07
  2.3056692348E-02,  2.3919205936E-01, -5.5335773893E+00,  3.4471065235E-03,  1.8022864540E-07
  2.3066812255E-02,  2.3913468759E-01, -5.8072203627E+00,  3.5044782953E-03,  1.8025845504E-07
  2.3076954812E-02,  2.3907495114E-01, -6.0238442200E+00,  3.5642147406E-03,  1.8196082003E-07
  2.3086990420E-02,  2.3901332067E-01, -6.2553271597E+00,  3.6258452186E-03,  1.8182940312E-07
  2.3097047812E-02,  2.3894915167E-01, -6.5301873118E+00,  3.6900142149E-03,  1.8290232624E-07
  2.3107121970E-02,  2.3888264271E-01, -6.6853851931E+00,  3.7565231758E-03,  1.8360323097E-07
  2.3117176924E-02,  2.3881409056E-01, -6.9186272912E+00,  3.8250753236E-03,  1.8059855194E-07
  2.3127269745E-02,  2.3874478579E-01, -6.8429006514E+00,  3.8943800990E-03,  1.8059426017E-07
  2.3137448077E-02,  2.3867499670E-01, -6.8728650345E+00,  3.9641691844E-03,  1.8163721973E-07
  2.3147614358E-02,  2.3860517614E-01, -6.8495750017E+00,  4.0339897474E-03,  1.8128934204E-07
  2.3157616094E-02,  2.3853654790E-01, -6.9115942000E+00,  4.1026179825E-03,  1.8212949119E-07
  2.3167684053E-02,  2.3846737021E-01, -6.8631074329E+00,  4.1717956755E-03,  1.8359964993E-07
  2.3177714279E-02,  2.3839732213E-01, -7.0788607901E+00,  4.2418437597E-03,  1.8182411377E-07
  2.3187862952E-02,  2.3832555730E-01, -7.0702351326E+00,  4.3136085838E-03,  1.8085984545E-07
  2.3197958701E-02,  2.3825389586E-01, -7.1459453594E+00,  4.3852700206E-03,  1.7978775425E-07
  2.3208063370E-02,  2.3818070194E-01, -7.3205914026E+00,  4.4584639449E-03,  1.8133245942E-07
  2.3218223911E-02,  2.3810644343E-01, -7.3096481627E+00,  4.5327224527E-03,  1.8175097600E-07
  2.3228271534E-02,  2.3803314665E-01, -7.2645180348E+00,  4.6060192366E-03,  1.8342771687E-07
  2.3238350576E-02,  2.3796025446E-01, -7.2059182846E+00,  4.6789114215E-03,  1.8319821291E-07
  2.3248426044E-02,  2.3788792913E-01, -7.1443179345E+00,  4.7512367529E-03,  1.8331368251E-07
  2.3258507287E-02,  2.3781598592E-01, -7.1751510987E+00,  4.8231799637E-03,  1.8330156685E-07
  2.3268618082E-02,  2.3774402907E-01, -7.0155577388E+00,  4.8951368189E-03,  1.8469097543E-07
  2.3278770822E-02,  2.3767238128E-01, -7.1119561308E+00,  4.9667846076E-03,  1.8399642526E-07
  2.3288847843E-02,  2.3759971383E-01, -7.2201916448E+00,  5.0394520563E-03,  1.8275360049E-07
  2.3298921786E-02,  2.3752763185E-01, -7.1578957124E+00,  5.1115340358E-03,  1.8307416263E-07
  2.3309003934E-02,  2.3745541771E-01, -7.1405456064E+00,  5.1837481739E-03,  1.8479190017E-07
  2.3319136342E-02,  2.3738400645E-01, -6.9658217507E+00,  5.2551594328E-03,  1.8397304316E-07
  2.3329254665E-02,  2.3731392122E-01, -6.8805693201E+00,  5.3252446679E-03,  1.8441130618E-07
  2.3339378852E-02,  2.3724461436E-01, -6.8293311829E+00,  5.3945515258E-03,  1.8423467669E-07
  2.3349483289E-02,  2.3717592626E-01, -6.7297084999E+00,  5.4632396293E-03,  1.8339140298E-07
  2.3359546820E-02,  2.3710858584E-01, -6.7029362554E+00,  5.5305800399E-03,  1.8162578533E-07
  2.3369694653E-02,  2.3704037912E-01, -6.7086025796E+00,  5.5987867675E-03,  1.7934228299E-07
  2.3379722990E-02,  2.3697270455E-01, -6.7975138393E+00,  5.6664613374E-03,  1.6827353006E-07
  2.3389888452E-02,  2.3690329543E-01, -6.8809840005E+00,  5.7358704573E-03,  1.7969895593E-07
  2.3399962977E-02,  2.3683403901E-01, -6.7985823896E+00,  5.8051268705E-03,  1.8069391940E-07
  2.3409999153E-02,  2.3676630019E-01, -6.6152849439E+00,  5.8728656994E-03,  1.7154776153E-07
  2.3420005599E-02,  2.3670018190E-01, -6.6173908156E+00,  5.9389839846E-03,  1.7730410283E-07
  2.3430178556E-02,  2.3663355627E-01, -6.5716845959E+00,  6.0056096128E-03,  1.8318653191E-07
  2.3440268085E-02,  2.3656751930E-01, -6.4871866276E+00,  6.0716465827E-03,  1.8370377424E-07
  2.3450349470E-02,  2.3650250260E-01, -6.4887154070E+00,  6.1366632817E-03,  1.8339145962E-07
  2.3460400940E-02,  2.3643773158E-01, -6.3732609423E+00,  6.2014343083E-03,  1.8221371325E-07
  2.3470402044E-02,  2.3637431408E-01, -6.3021791188E+00,  6.2648518014E-03,  1.6825853176E-07
  2.3480446703E-02,  2.3631044115E-01, -6.3754463407E+00,  6.3287247318E-03,  1.6081547686E-07
  2.3490583873E-02,  2.3624617417E-01, -6.2107513669E+00,  6.3929917197E-03,  1.6417083408E-07
  2.3500585965E-02,  2.3618512263E-01, -6.0494623438E+00,  6.4540432585E-03,  1.7809524003E-07
  2.3510647127E-02,  2.3612468075E-01, -5.9320217436E+00,  6.5144851317E-03,  1.7912119914E-07
  2.3520676514E-02,  2.3606643132E-01, -5.6925225889E+00,  6.5727345687E-03,  1.8012086872E-07
  2.3530775357E-02,  2.3600964782E-01, -5.5251149520E+00,  6.6295180697E-03,  1.7302394863E-07
  2.3540910821E-02,  2.3595397918E-01, -5.4486999114E+00,  6.6851867041E-03,  1.6688545219E-07
  2.3551004195E-02,  2.3589962699E-01, -5.4797845193E+00,  6.7395388981E-03,  1.7517677171E-07
  2.3561070456E-02,  2.3584452705E-01, -5.5129628986E+00,  6.7946388353E-03,  1.7151125711E-07
  2.3571232895E-02,  2.3579022686E-01, -5.3112845248E+00,  6.8489390272E-03,  1.8263361680E-07
  2.3581342306E-02,  2.3573718062E-01, -5.2391920921E+00,  6.9019852695E-03,  1.8474491420E-07
  2.3591459471E-02,  2.3568544866E-01, -5.0525701811E+00,  6.9537172218E-03,  1.8335681644E-07
  2.3601532569E-02,  2.3563491756E-01, -5.0178463396E+00,  7.0042483224E-03,  1.8218177677E-07
  2.3611540576E-02,  2.3558431104E-01, -5.0337264669E+00,  7.0548548421E-03,  1.8225689911E-07
  2.3621584965E-02,  2.3553447672E-01, -4.6234582044E+00,  7.1046891671E-03,  1.8212860266E-07
  2.3631647622E-02,  2.3548641444E-01, -4.7125617380E+00,  7.1527514445E-03,  1.8315496685E-07
  2.3641677438E-02,  2.3543857155E-01, -4.8181117487E+00,  7.2005943356E-03,  1.8226757120E-07
  2.3651819073E-02,  2.3539126744E-01, -4.5676529272E+00,  7.2478984421E-03,  1.8009886739E-07
  2.3661897673E-02,  2.3534587672E-01, -4.4796244465E+00,  7.2932891643E-03,  1.7972766338E-07
  2.3672002170E-02,  2.3530016738E-01, -4.5459565994E+00,  7.3389985048E-03,  1.8029386549E-07
  2.3682083936E-02,  2.3525463627E-01, -4.5264866625E+00,  7.3845296118E-03,  1.8000440381E-07
  2.3692216853E-02,  2.3520865076E-01, -4.5269696779E+00,  7.4305151231E-03,  1.8148632148E-07
  2.3702387175E-02,  2.3516245427E-01, -4.5668819211E+00,  7.4767116154E-03,  1.8214772345E-07
  2.3712442061E-02,  2.3511620897E-01, -4.6689737883E+00,  7.5229569129E-03,  1.8281309248E-07
  2.3722495406E-02,  2.3506817851E-01, -4.8917630019E+00,  7.5709873699E-03,  1.8256044732E-07
  2.3732565345E-02,  2.3501848909E-01, -4.9714347291E+00,  7.6206767943E-03,  1.8338400531E-07
  2.3742676841E-02,  2.3496754981E-01, -5.0642243473E+00,  7.6716160792E-03,  1.8431392107E-07
  2.3752802354E-02,  2.3491637681E-01, -4.9830147039E+00,  7.7227890710E-03,  1.8416217185E-07
  2.3762910981E-02,  2.3486661482E-01, -4.9129735721E+00,  7.7725510645E-03,  1.8500278928E-07
  2.3773075688E-02,  2.3481693519E-01, -4.8173191995E+00,  7.8222306935E-03,  1.8525018182E-07
  2.3783190838E-02,  2.3476853442E-01, -4.7320898020E+00,  7.8706314623E-03,  1.8222868465E-07
  2.3793334164E-02,  2.3472064579E-01, -4.6826702810E+00,  7.9185200967E-03,  1.8016464548E-07
  2.3803370813E-02,  2.3467436116E-01, -4.5901998115E+00,  7.9648047202E-03,  1.7879790850E-07
  2.3813537046E-02,  2.3462680410E-01, -4.7345166977E+00,  8.0123617837E-03,  1.7839955172E-07
  2.3823564894E-02,  2.3458040882E-01, -4.4634666656E+00,  8.0587570600E-03,  1.7955474355E-07
  2.3833633936E-02,  2.3453587040E-01, -4.5857403639E+00,  8.1032954867E-03,  1.7938372743E-07
  2.3843661277E-02,  2.3449018367E-01, -4.4963249237E+00,  8.1489822127E-03,  1.7960688809E-07
  2.3853770928E-02,  2.3444389451E-01, -4.6276674460E+00,  8.1952713732E-03,  1.8156659030E-07
  2.3863783653E-02,  2.3439827002E-01, -4.6282525116E+00,  8.2408958667E-03,  1.8251414429E-07
  2.3873806561E-02,  2.3435188738E-01, -4.6869047133E+00,  8.2872785063E-03,  1.8188674291E-07
  2.3883984108E-02,  2.3430336531E-01, -4.7888453755E+00,  8.3358005709E-03,  1.8132032329E-07
  2.3894158402E-02,  2.3425433588E-01, -4.8831242574E+00,  8.3848300012E-03,  1.8211153139E-07
  2.3904182373E-02,  2.3420458525E-01, -5.0567730265E+00,  8.4345806300E-03,  1.8247580220E-07
  2.3914211630E-02,  2.3415349562E-01, -5.1334229903E+00,  8.4856702621E-03,  1.8216315950E-07
  2.3924248723E-02,  2.3410161681E-01, -5.1638061060E+00,  8.5375490789E-03,  1.8313116203E-07
  2.3934250243E-02,  2.3404972048E-01, -5.2114938298E+00,  8.5894454090E-03,  1.7966842643E-07
  2.3944335385E-02,  2.3399676958E-01, -5.3299758401E+00,  8.6423963004E-03,  1.8148939663E-07
  2.3954418127E-02,  2.3394241032E-01, -5.4405361427E+00,  8.6967555655E-03,  1.8186427747E-07
  2.3964568192E-02,  2.3388706233E-01, -5.4771255142E+00,  8.7521035590E-03,  1.8217284131E-07
  2.3974610263E-02,  2.3383202639E-01, -5.4963888865E+00,  8.8071394905E-03,  1.8170309862E-07
  2.3984774010E-02,  2.3377506216E-01, -5.7202282237E+00,  8.8641037243E-03,  1.8126459670E-07
  2.3994838102E-02,  2.3371693150E-01, -5.7889521494E+00,  8.9222343855E-03,  1.7740011515E-07
  2.4004883908E-02,  2.3365805446E-01, -5.9519361492E+00,  8.9811114218E-03,  1.8186700636E-07
  2.4015056483E-02,  2.3359653670E-01, -6.1530104237E+00,  9.0426291897E-03,  1.8026515083E-07
  2.4025180412E-02,  2.3353308917E-01, -6.3083470392E+00,  9.1060767187E-03,  1.7471760940E-07
  2.4035337037E-02,  2.3346865646E-01, -6.4292975889E+00,  9.1705094222E-03,  1.7694198769E-07
  2.4045399931E-02,  2.3340333188E-01, -6.5202158479E+00,  9.2358340074E-03,  1.8174974449E-07
  2.4055545416E-02,  2.3333650080E-01, -6.6727485436E+00,  9.3026650832E-03,  1.8027269605E-07
  2.4065602364E-02,  2.3326866726E-01, -6.7815702634E+00,  9.3704986227E-03,  1.7852518391E-07
  2.4075650401E-02,  2.3320001025E-01, -6.8425889530E+00,  9.4391556317E-03,  1.8011710806E-07
  2.4085775539E-02,  2.3313024294E-01, -6.9160327839E+00,  9.5089229411E-03,  1.8044042714E-07
  2.4095848777E-02,  2.3306045909E-01, -6.9556267047E+00,  9.5787067913E-03,  1.8044008781E-07
  2.4106004469E-02,  2.3298975567E-01, -7.0213859334E+00,  9.6494102132E-03,  1.8203696385E-07
  2.4116047213E-02,  2.3291841085E-01, -7.1660902893E+00,  9.7207550305E-03,  1.8294946236E-07
  2.4126125420E-02,  2.3284633173E-01, -7.1592441069E+00,  9.7928341557E-03,  1.8376414377E-07
  2.4136262397E-02,  2.3277380314E-01, -7.1598481224E+00,  9.8653627431E-03,  1.8438573895E-07
  2.4146348464E-02,  2.3270091830E-01, -7.3374082186E+00,  9.9382475887E-03,  1.8206410563E-07
  2.4156362680E-02,  2.3262666845E-01, -7.4982726852E+00,  1.0012497434E-02,  1.8141960817E-07
  2.4166460575E-02,  2.3255037496E-01, -7.6180430158E+00,  1.0088790926E-02,  1.7948374480E-07
  2.4176533444E-02,  2.3247338650E-01, -7.6662861903E+00,  1.0165779389E-02,  1.8109936867E-07
  2.4186575314E-02,  2.3239648416E-01, -7.6300792646E+00,  1.0242681725E-02,  1.8329945966E-07
  2.4196688609E-02,  2.3231924005E-01, -7.6636597181E+00,  1.0319925839E-02,  1.8448567613E-07
  2.4206811405E-02,  2.3224146050E-01, -7.7309672364E+00,  1.0397705385E-02,  1.8408356097E-07
  2.4216933703E-02,  2.3216283690E-01, -7.8487480458E+00,  1.0476328983E-02,  1.8339815185E-07
  2.4227094021E-02,  2.3208216313E-01, -8.0026590101E+00,  1.0557002759E-02,  1.8487686771E-07
  2.4237230743E-02,  2.3200055250E-01, -8.0529258401E+00,  1.0638613382E-02,  1.8198401570E-07
  2.4247242293E-02,  2.3191963778E-01, -8.1301460132E+00,  1.0719528106E-02,  1.8175564553E-07
  2.4257389442E-02,  2.3183672397E-01, -8.1771978944E+00,  1.0802441914E-02,  1.8115865832E-07
  2.4267461655E-02,  2.3175503039E-01, -8.0699229205E+00,  1.0884135494E-02,  1.7838870515E-07
  2.4277540476E-02,  2.3167425051E-01, -7.9422810708E+00,  1.0964915372E-02,  1.7770101000E-07
  2.4287658917E-02,  2.3159381758E-01, -7.9071000198E+00,  1.1045348303E-02,  1.7751196338E-07
  2.4297724981E-02,  2.3151459628E-01, -7.8592719649E+00,  1.1124569600E-02,  1.8039973880E-07
  2.4307791908E-02,  2.3143598154E-01, -7.7666953224E+00,  1.1203184340E-02,  1.8407697860E-07
  2.4317904845E-02,  2.3135793756E-01, -7.6743293294E+00,  1.1281228322E-02,  1.8406724092E-07
  2.4327999372E-02,  2.3128045408E-01, -7.6941294922E+00,  1.1358711800E-02,  1.8333022240E-07
  2.4338127905E-02,  2.3120257519E-01, -7.6635435212E+00,  1.1436590690E-02,  1.8451757950E-07
  2.4348273516E-02,  2.3112552365E-01, -7.5763929173E+00,  1.1513642233E-02,  1.8438689971E-07
  2.4358406884E-02,  2.3104827111E-01, -7.5949600459E+00,  1.1590894779E-02,  1.8403246705E-07
  2.4368518067E-02,  2.3097165876E-01, -7.5859908762E+00,  1.1667507124E-02,  1.8351230037E-07
  2.4378650450E-02,  2.3089449910E-01, -7.5784425805E+00,  1.1744666781E-02,  1.8416037922E-07
  2.4388789446E-02,  2.3081778839E-01, -7.5376245219E+00,  1.1821377499E-02,  1.8443405278E-07
  2.4398950903E-02,  2.3074070264E-01, -7.6695789304E+00,  1.1898463248E-02,  1.8479141064E-07
  2.4409133903E-02,  2.3066255274E-01, -7.7181934514E+00,  1.1976613144E-02,  1.8539012575E-07
  2.4419261519E-02,  2.3058443623E-01, -7.7095194263E+00,  1.2054729652E-02,  1.8353461945E-07
  2.4429364788E-02,  2.3050650684E-01, -7.7155540706E+00,  1.2132659047E-02,  1.8368538201E-07
  2.4439482759E-02,  2.3042822836E-01, -7.7566602316E+00,  1.2210937527E-02,  1.8417690733E-07
  2.4449594014E-02,  2.3034975217E-01, -7.7889522304E+00,  1.2289413714E-02,  1.8397912667E-07
  2.4459724425E-02,  2.3027078655E-01, -7.7975563283E+00,  1.2368379334E-02,  1.8411543648E-07
  2.4469882089E-02,  2.3019137417E-01, -7.7939228530E+00,  1.2447791717E-02,  1.8484855895E-07
  2.4480036971E-02,  2.3011185382E-01, -7.9131370462E+00,  1.2527312063E-02,  1.8537470833E-07
  2.4490176202E-02,  2.3003124254E-01, -8.0075193013E+00,  1.2607923340E-02,  1.8412508469E-07
  2.4500293210E-02,  2.2994915574E-01, -8.2298201323E+00,  1.2690010149E-02,  1.8359537150E-07
  2.4510422822E-02,  2.2986483310E-01, -8.4257971962E+00,  1.2774332789E-02,  1.8371645472E-07
  2.4520546344E-02,  2.2977854788E-01, -8.6021326057E+00,  1.2860618003E-02,  1.8396532828E-07
  2.4530666366E-02,  2.2969089490E-01, -8.7083569931E+00,  1.2948270984E-02,  1.8195125517E-07
  2.4540794107E-02,  2.2960210803E-01, -8.7477698972E+00,  1.3037057854E-02,  1.8417051412E-07
  2.4550904119E-02,  2.2951339181E-01, -8.8333208509E+00,  1.3125774075E-02,  1.8261779373E-07
  2.4560974625E-02,  2.2942381053E-01, -8.9752225941E+00,  1.3215355356E-02,  1.8347911030E-07
  2.4571065247E-02,  2.2933191454E-01, -9.2006098151E+00,  1.3307251340E-02,  1.8209918443E-07
  2.4581129676E-02,  2.2923845886E-01, -9.3220914040E+00,  1.3400707021E-02,  1.8356740151E-07
  2.4591236820E-02,  2.2914403059E-01, -9.3136624356E+00,  1.3495135296E-02,  1.8379479992E-07
  2.4601313764E-02,  2.2904994199E-01, -9.3357494270E+00,  1.3589223899E-02,  1.8247237814E-07
  2.4611395453E-02,  2.2895554421E-01, -9.4482334696E+00,  1.3683621670E-02,  1.7865374548E-07
  2.4621544813E-02,  2.2885908100E-01, -9.4728957305E+00,  1.3780084888E-02,  1.7838104893E-07
  2.4631548755E-02,  2.2876515692E-01, -9.3776806558E+00,  1.3874008962E-02,  1.7682878303E-07
  2.4641642460E-02,  2.2867040778E-01, -9.3964509974E+00,  1.3968758104E-02,  1.7746812788E-07
  2.4651726322E-02,  2.2857541707E-01, -9.3859161019E+00,  1.4063748820E-02,  1.7720145014E-07
  2.4661841014E-02,  2.2848006396E-01, -9.4703936179E+00,  1.4159101930E-02,  1.7846746048E-07
  2.4671929390E-02,  2.2838506419E-01, -9.3957595631E+00,  1.4254101691E-02,  1.7594404793E-07
  2.4681981771E-02,  2.2829060082E-01, -9.4223569806E+00,  1.4348565062E-02,  1.7578924836E-07
  2.4692010681E-02,  2.2819480005E-01, -9.5841761068E+00,  1.4444365833E-02,  1.7567611568E-07
  2.4702048010E-02,  2.2809864056E-01, -9.5307044402E+00,  1.4540525320E-02,  1.7648869787E-07
  2.4712107992E-02,  2.2800231304E-01, -9.5683191762E+00,  1.4636852841E-02,  1.7556856627E-07
  2.4722161273E-02,  2.2790650996E-01, -9.4731930383E+00,  1.4732655928E-02,  1.7097566631E-07
  2.4732207708E-02,  2.2781124866E-01, -9.5165070234E+00,  1.4827917221E-02,  1.6338703351E-07
  2.4742214206E-02,  2.2771648322E-01, -9.5230732052E+00,  1.4922682661E-02,  1.8578592038E-07
  2.4752215627E-02,  2.2761973263E-01, -9.7239336479E+00,  1.5019433254E-02,  1.8472888608E-07
  2.4762359722E-02,  2.2752077954E-01, -9.7901686285E+00,  1.5118386345E-02,  1.8463058045E-07
  2.4772463873E-02,  2.2742117044E-01, -9.9351950797E+00,  1.5217995448E-02,  1.8421709482E-07
  2.4782475088E-02,  2.2732149069E-01, -9.9941252272E+00,  1.5317675195E-02,  1.7703272752E-07
  2.4792486396E-02,  2.2722147082E-01, -9.9709228513E+00,  1.5417695062E-02,  1.6814349984E-07
  2.4802596556E-02,  2.2712059328E-01, -9.9864583431E+00,  1.5518572603E-02,  1.7230200561E-07
  2.4812657141E-02,  2.2702139763E-01, -9.8318562305E+00,  1.5617768250E-02,  1.7428067126E-07
  2.4822791584E-02,  2.2692208114E-01, -9.7666254953E+00,  1.5717084746E-02,  1.7972543973E-07
  2.4832818742E-02,  2.2682443015E-01, -9.6829016391E+00,  1.5814735732E-02,  1.7239395030E-07
  2.4842945057E-02,  2.2672689104E-01, -9.6563883417E+00,  1.5912274842E-02,  1.7591156104E-07
  2.4852963639E-02,  2.2663016818E-01, -9.6303903689E+00,  1.6008997704E-02,  1.8119947137E-07
  2.4862996425E-02,  2.2653362859E-01, -9.6599317672E+00,  1.6105537295E-02,  1.8166186746E-07
  2.4873172979E-02,  2.2643612897E-01, -9.5375696825E+00,  1.6203036918E-02,  1.8181710556E-07
  2.4883317297E-02,  2.2633899676E-01, -9.6064634011E+00,  1.6300169130E-02,  1.7946430421E-07
  2.4893476185E-02,  2.2624035808E-01, -9.6998063906E+00,  1.6398807802E-02,  1.7654863448E-07
  2.4903599564E-02,  2.2614121261E-01, -9.9081800159E+00,  1.6497953271E-02,  1.7803145142E-07
  2.4913720493E-02,  2.2604171967E-01, -9.7876416212E+00,  1.6597446219E-02,  1.7789632641E-07
  2.4923875814E-02,  2.2594311188E-01, -9.5663859271E+00,  1.6696054007E-02,  1.7879226307E-07
  2.4933908937E-02,  2.2584760688E-01, -9.4991204578E+00,  1.6791559001E-02,  1.7961713090E-07
  2.4944036735E-02,  2.2575403669E-01, -8.9945824718E+00,  1.6885129194E-02,  1.8192370259E-07
  2.4954153571E-02,  2.2566398768E-01, -8.7800784426E+00,  1.6975178209E-02,  1.7672509765E-07
  2.4964198613E-02,  2.2557714233E-01, -8.5519169938E+00,  1.7062023554E-02,  1.6498915926E-07
  2.4974316347E-02,  2.2549093423E-01, -8.5116568608E+00,  1.7148231659E-02,  1.8001633230E-07
  2.4984372010E-02,  2.2540667835E-01, -8.2993523974E+00,  1.7232487533E-02,  1.8215838773E-07
  2.4994467271E-02,  2.2532281220E-01, -8.2453991196E+00,  1.7316353682E-02,  1.7855472916E-07
  2.5004468513E-02,  2.2524030577E-01, -8.2469302592E+00,  1.7398860113E-02,  1.8037239337E-07
  2.5014618268E-02,  2.2515636788E-01, -8.2657614160E+00,  1.7482798007E-02,  1.8090651276E-07
  2.5024748805E-02,  2.2507227174E-01, -8.3499796984E+00,  1.7566894147E-02,  1.8064401307E-07
  2.5034832501E-02,  2.2498721276E-01, -8.5379440677E+00,  1.7651953128E-02,  1.8022978412E-07
  2.5044873255E-02,  2.2490110360E-01, -8.6239682470E+00,  1.7738062288E-02,  1.7942805258E-07
  2.5054896862E-02,  2.2481400336E-01, -8.7368228809E+00,  1.7825162525E-02,  1.8000789612E-07
  2.5064939231E-02,  2.2472580008E-01, -8.7966127450E+00,  1.7913365808E-02,  1.8086464594E-07
  2.5074981366E-02,  2.2463769159E-01, -8.7592859479E+00,  1.8001474297E-02,  1.7863532642E-07
