time_s,increment,gap_um,contact_node,wall_element,triangle_index
0.0010095,10095,2.2268285553446368,130,441,880
0.0010096,10096,2.281370087013629,130,441,880
0.0010096999999999999,10097,2.335910239216956,130,441,880
0.0010098,10098,2.390428403679406,130,441,880
0.0010099,10099,2.4449351011940874,130,441,880
0.00101,10100,2.499419795495807,130,441,880
0.0010100999999999999,10101,2.553894224566949,130,441,880
0.0010102,10102,2.608345686922107,130,441,880
0.0010103,10103,2.662785307053672,130,441,880
0.0010104,10104,2.7172031622216437,130,441,880
0.0010105,10105,2.7716208086784992,130,441,880
0.0010106,10106,2.8260054443022087,130,441,880
0.0010107,10107,2.880378205831803,130,441,880
0.0010107999999999998,10108,2.934750788082019,130,441,880
0.0010109,10109,2.9890799441545357,130,441,880
0.001011,10110,3.043418897628565,130,441,880
0.0010111,10111,3.0977248108087365,130,441,880
0.0010111999999999999,10112,3.1520203107833957,130,441,880
0.0010113,10113,3.2062926821328475,130,441,880
0.0010114,10114,3.260564863112485,130,441,880
0.0010115,10115,3.314803923081216,130,441,880
0.0010115999999999999,10116,3.3690425604365957,130,441,880
0.0010117,10117,3.4232594793565614,130,441,880
0.0010118,10118,3.4774648777547297,130,441,880
0.0010119,10119,3.531636853196204,130,441,880
0.0010119999999999999,10120,3.585808680800516,130,441,880
0.0010121,10121,3.6399586177715197,130,441,880
0.0010122,10122,3.694096928610981,130,441,880
0.0010123,10123,3.7482135935666254,130,441,880
0.0010123999999999999,10124,3.8023182705618845,130,441,880
0.0010125,10125,3.8564116074191466,130,441,880
0.0010126,10126,3.910483022179079,130,441,880
0.0010127,10127,3.9645326245450874,130,441,880
0.0010128,10128,4.0185704826055835,130,441,880
0.0010129,10129,4.072596796864678,130,441,880
0.001013,10130,4.126601267767084,130,441,880
0.0010130999999999999,10131,4.180593973988552,130,441,880
0.0010132,10132,4.2345764027295525,130,441,880
0.0010133,10133,4.288535922109856,130,441,880
0.0010134,10134,4.342473353061589,130,441,880
0.0010134999999999999,10135,4.396399317177589,130,441,880
0.0010136,10136,4.450314704545595,130,441,880
0.0010137,10137,4.504207118915907,130,441,880
0.0010138,10138,4.558099211022353,130,441,880
0.0010138999999999999,10139,4.611958220660741,130,441,880
0.001014,10140,4.665806653842714,130,441,880
0.0010141,10141,4.71963209291491,130,441,880
0.0010142,10142,4.773457392489305,130,441,880
0.0010142999999999999,10143,4.82724912556818,130,441,880
0.0010144,10144,4.881040810104917,130,441,880
0.0010145,10145,4.934799422456405,130,441,880
0.0010146,10146,4.988557533518046,130,441,880
0.0010146999999999999,10147,5.042294263236117,130,441,880
0.0010148,10148,5.0960188736248835,130,441,880
0.0010149,10149,5.14971045875803,130,441,880
0.001015,10150,5.203401738252736,130,441,880
0.0010151,10151,5.257081226748744,130,441,880
0.0010152,10152,5.3107390517027335,130,441,880
0.0010153,10153,5.364374919756997,130,441,880
0.0010153999999999999,10154,5.417999301535468,130,441,880
0.0010155,10155,5.471611890710003,130,441,880
0.0010156,10156,5.525202785490794,130,441,880
0.0010157,10157,5.578781886890164,130,441,880
0.0010157999999999999,10158,5.632339293637757,130,441,880
0.0010159,10159,5.685874772748764,130,441,880
0.001016,10160,5.739408743618851,130,441,880
0.0010161,10161,5.792932609821637,130,441,880
0.0010161999999999999,10162,5.846422957250724,130,441,880
0.0010163,10163,5.899901631515917,130,441,880
0.0010164,10164,5.953358560173119,130,441,880
0.0010165,10165,6.006815211321995,130,441,880
0.0010165999999999999,10166,6.060248677087528,130,441,880
0.0010167,10167,6.113660468951184,130,441,880
0.0010168,10168,6.167071952358985,130,441,880
0.0010169,10169,6.220449848016336,130,441,880
0.001017,10170,6.273817778372984,130,441,880
0.0010171,10171,6.327173017596951,130,441,880
0.0010172,10172,6.38050738067815,130,441,880
0.0010173,10173,6.433828859554835,130,441,880
0.0010174,10174,6.487129829097008,130,441,880
0.0010175,10175,6.540428849104813,130,441,880
0.0010176,10176,6.593694776863131,130,441,880
0.0010176999999999999,10177,6.646950468583159,130,441,880
0.0010178,10178,6.700194644428928,130,441,880
0.0010179,10179,6.7534267087704505,130,441,880
0.001018,10180,6.806625943213175,130,441,880
0.0010180999999999999,10181,6.8598147804114795,130,441,880
0.0010182,10182,6.913002084245991,130,441,880
0.0010183,10183,6.966157090801804,130,441,880
0.0010184,10184,7.019310892591898,130,441,880
0.0010184999999999999,10185,7.072432798941609,130,441,880
0.0010186,10186,7.12555247358599,130,441,880
0.0010187,10187,7.17865099269299,130,441,880
0.0010188,10188,7.231727671724588,130,441,880
0.0010188999999999999,10189,7.2847923680550055,130,441,880
0.001019,10190,7.337835674798367,130,441,880
0.0010191,10191,7.390866560096671,130,441,880
0.0010192,10192,7.443897870854253,130,441,880
0.0010193,10193,7.496895885275105,130,441,880
0.0010194,10194,7.549881609206351,130,441,880
0.0010195,10195,7.602846248308895,130,441,880
0.0010195999999999998,10196,7.655810286454182,130,441,880
0.0010197,10197,7.708741356706179,130,441,880
0.0010198,10198,7.76167158052987,130,441,880
0.0010199,10199,7.814569141523031,130,441,880
0.0010199999999999999,10200,7.8674544097796835,130,441,880
0.0010201,10201,7.920329978047154,130,441,880
0.0010202,10202,7.973182041047712,130,441,880
0.0010203,10203,8.026033916093393,130,441,880
0.0010203999999999999,10204,8.078863985204208,130,441,880
0.0010205,10205,8.131670972347248,130,441,880
0.0010206,10206,8.18446752873631,130,441,880
0.0010207,10207,8.237230879711769,130,441,880
0.0010207999999999999,10208,8.290004044773234,130,441,880
0.0010209,10209,8.342755427080444,130,441,880
0.001021,10210,8.395485050787917,130,441,880
0.0010211,10211,8.448202612317356,130,441,880
0.0010211999999999999,10212,8.500887517367785,130,441,880
0.0010213,10213,8.553571633851654,130,441,880
0.0010214,10214,8.606244322347047,130,441,880
0.0010215,10215,8.658895251374034,130,441,880
0.0010216,10216,8.71152431236041,130,441,880
0.0010217,10217,8.764141464784528,130,441,880
0.0010218,10218,8.816747211918322,130,441,880
0.0010218999999999998,10219,8.86933101939584,130,441,880
0.001022,10220,8.921902988010343,130,441,880
0.0010221,10221,8.974453101333292,130,441,880
0.0010222,10222,9.026992053219855,130,441,880
0.0010222999999999999,10223,9.079520167309257,130,441,880
0.0010224,10224,9.132025033268562,130,441,880
0.0010225,10225,9.184518598697078,130,441,880
0.0010226,10226,9.236989941911466,130,441,880
0.0010226999999999999,10227,9.289451341954893,130,441,880
0.0010228,10228,9.341889232761357,130,441,880
0.0010229,10229,9.394315750846618,130,441,880
0.001023,10230,9.44673156927505,130,441,880
0.0010230999999999999,10231,9.499124266829146,130,441,880
0.0010232,10232,9.551506620951944,130,441,880
0.0010233,10233,9.603866122326911,130,441,880
0.0010234,10234,9.656215266526257,130,441,880
0.0010234999999999999,10235,9.708540971856895,130,441,880
0.0010236,10236,9.76086639917462,130,441,880
0.0010237,10237,9.813158586597115,130,441,880
0.0010238,10238,9.865440370753936,130,441,880
0.0010239,10239,9.917710544136146,130,441,880
0.001024,10240,9.969957530856572,130,441,880
0.0010241,10241,10.022194114424297,130,441,880
0.0010241999999999999,10242,10.074419025396445,130,441,880
0.0010243,10243,10.12662214941234,130,441,880
0.0010244,10244,10.178813529757733,130,441,880
0.0010245,10245,10.230971798558265,130,441,880
0.0010245999999999999,10246,10.283129647217821,130,441,880
0.0010247,10247,10.335275891580531,130,441,880
0.0010248,10248,10.387400277933851,130,441,880
0.0010249,10249,10.439502476716797,130,441,880
0.0010249999999999999,10250,10.49159372983955,130,441,880
0.0010251,10251,10.543672577267222,130,441,880
0.0010252,10252,10.595730165390103,130,441,880
0.0010253,10253,10.647775547999098,130,441,880
0.0010253999999999999,10254,10.699799731639986,130,441,880
0.0010255,10255,10.7518230356638,130,441,880
0.0010256,10256,10.803812718330189,130,441,880
0.0010257,10257,10.855791688171333,130,441,880
0.0010257999999999999,10258,10.907758319867206,130,441,880
0.0010259,10259,10.959715149533107,130,441,880
0.001026,10260,11.011638133403371,130,441,880
0.0010261,10261,11.063549791690695,130,441,880
0.0010262,10262,11.115460804932887,130,441,880
0.0010263,10263,11.167338509700725,130,441,880
0.0010264,10264,11.219205253840693,130,441,880
0.0010264999999999999,10265,11.27106063253825,130,441,880
0.0010266,10266,11.322893185771822,130,441,880
0.0010267,10267,11.374715989295348,130,441,880
0.0010268,10268,11.426514695352964,130,441,880
0.0010268999999999999,10269,11.478303367901622,130,441,880
0.001027,10270,11.530080957143895,130,441,880
0.0010271,10271,11.581834428724697,130,441,880
0.0010272,10272,11.633577509870596,130,441,880
0.0010272999999999999,10273,11.685310238899085,130,441,880
0.0010274,10274,11.737008315501473,130,441,880
0.0010275,10275,11.788706229308795,130,441,880
0.0010276,10276,11.84038356293434,130,441,880
0.0010276999999999999,10277,11.892048001310636,130,441,880
0.0010278,10278,11.943690518947776,130,441,880
0.0010279,10279,11.995322010569181,130,441,880
0.001028,10280,12.046930296803493,130,441,880
0.0010280999999999999,10281,12.098527581983413,130,441,880
0.0010282,10282,12.150103076099711,130,441,880
0.0010283,10283,12.201667542865213,130,441,880
0.0010284,10284,12.253220265270372,130,441,880
0.0010285,10285,12.304750524211288,130,441,880
0.0010286,10286,12.356280489258346,130,441,880
0.0010287,10287,12.4077778588718,130,441,880
0.0010287999999999999,10288,12.459262880243639,130,441,880
0.0010289,10289,12.510726721095399,130,441,880
0.001029,10290,12.562178192017319,130,441,880
0.0010291,10291,12.613618693033267,130,441,880
0.0010291999999999999,10292,12.665048077165393,130,441,880
0.0010293,10293,12.716444273754778,130,441,880
0.0010294,10294,12.76783935427843,130,441,880
0.0010295,10295,12.819213463742235,130,441,880
0.0010295999999999999,10296,12.87057510822815,130,441,880
0.0010297,10297,12.921904139066989,130,441,880
0.0010298,10298,12.973243104636573,130,441,880
0.0010299,10299,13.024548742519869,130,441,880
0.0010299999999999999,10300,13.07584405363792,130,441,880
0.0010301,10301,13.127116205579837,130,441,880
0.0010302,10302,13.178379233033592,130,441,880
0.0010303,10303,13.229627928541287,130,441,880
0.0010304,10304,13.280856137856885,130,441,880
0.0010305,10305,13.332072644876193,130,441,880
0.0010306,10306,13.383265989927809,130,441,880
0.0010306999999999998,10307,13.434449008824961,130,441,880
0.0010308,10308,13.485620263785655,130,441,880
0.0010309,10309,13.536780482464348,130,441,880
0.001031,10310,13.587901609948553,130,441,880
0.0010310999999999999,10311,13.639022561639147,130,441,880
0.0010312,10312,13.690126768145596,130,441,880
0.0010313,10313,13.74121422925687,130,441,880
0.0010314,10314,13.79228487625248,130,441,880
0.0010314999999999999,10315,13.843343704521871,130,441,880
0.0010316,10316,13.894380859688695,130,441,880
0.0010317,10317,13.945406316528253,130,441,880
0.0010318,10318,13.996409910639958,130,441,880
0.0010318999999999999,10319,14.047401616379398,130,441,880
0.001032,10320,14.098376764628224,130,441,880
0.0010321,10321,14.149335097378204,130,441,880
0.0010322,10322,14.200276561762424,130,441,880
0.0010322999999999999,10323,14.251201990927216,130,441,880
0.0010324,10324,14.30211008117532,130,441,880
0.0010325,10325,14.35300628106031,130,441,880
0.0010326,10326,14.40389221003791,130,441,880
0.0010327,10327,14.454754966344533,130,441,880
0.0010328,10328,14.505600852947767,130,441,880
0.0010329,10329,14.556436537260696,130,441,880
0.0010329999999999998,10330,14.607248367882944,130,441,880
0.0010331,10331,14.658043939645609,130,441,880
0.0010332,10332,14.708834355495364,130,441,880
0.0010333,10333,14.75959570097237,130,441,880
0.0010333999999999999,10334,14.810357595805119,130,441,880
0.0010335,10335,14.861086033283678,130,441,880
0.0010336,10336,14.91181442834684,130,441,880
0.0010337,10337,14.96250948664966,130,441,880
0.0010337999999999999,10338,15.013203580850204,130,441,880
0.0010339,10339,15.063870115396265,130,441,880
0.001034,10340,15.114526206865657,130,441,880
0.0010341,10341,15.16517071366218,130,441,880
0.0010341999999999999,10342,15.215791850999368,130,441,880
0.0010343,10343,15.266402787562019,130,441,880
0.0010344,10344,15.316996240369958,130,441,880
0.0010345,10345,15.3675785296611,130,441,880
0.0010345999999999999,10346,15.418127736527907,130,441,880
0.0010347,10347,15.468675794584936,130,441,880
0.0010348,10348,15.51920290469257,130,441,880
0.0010349,10349,15.569717506381643,130,441,880
0.001035,10350,15.620215966868958,130,441,880
0.0010351,10351,15.670697728097524,130,441,880
0.0010352,10352,15.721162682905115,130,441,880
0.0010352999999999998,10353,15.771615370073231,130,441,880
0.0010354,10354,15.822046683393754,130,441,880
0.0010355,10355,15.872460583817066,130,441,880
0.0010356,10356,15.922863554177145,130,441,880
0.0010356999999999999,10357,15.973249038106673,130,441,880
0.0010358,10358,16.023618311865413,130,441,880
0.0010359,10359,16.07396578877512,130,441,880
0.001036,10360,16.124301063558068,130,441,880
0.0010360999999999999,10361,16.174635867409602,130,441,880
0.0010362,10362,16.22493805584524,130,441,880
0.0010363,10363,16.275222999003738,130,441,880
0.0010364,10364,16.32549671926491,130,441,880
0.0010364999999999999,10365,16.375760053658155,130,441,880
0.0010366,10366,16.425998924907628,130,441,880
0.0010367,10367,16.47621720252478,130,441,880
0.0010368,10368,16.526435366112263,130,441,880
0.0010368999999999999,10369,16.57662456207319,130,441,880
0.001037,10370,16.626808433181854,130,441,880
0.0010371,10371,16.676969701880157,130,441,880
0.0010372,10372,16.7271200414237,130,441,880
0.0010373,10373,16.77724268878842,130,441,880
0.0010374,10374,16.82736395041362,130,441,880
0.0010375,10375,16.87745308387637,130,441,880
0.0010375999999999999,10376,16.927541369839986,130,441,880
0.0010377,10377,16.977612783502867,130,441,880
0.0010378,10378,17.027656618180583,130,441,880
0.0010379,10379,17.077694564831667,130,441,880
0.0010379999999999999,10380,17.12771629832896,130,441,880
0.0010381,10381,17.177708521431555,130,441,880
0.0010382,10382,17.227701778504912,130,441,880
0.0010383,10383,17.277672626290382,130,441,880
0.0010383999999999999,10384,17.327631640259256,130,441,880
0.0010385,10385,17.37757394366386,130,441,880
0.0010386,10386,17.427494993836408,130,441,880
0.0010387,10387,17.477391570596204,130,441,880
0.0010387999999999999,10388,17.527284141701774,130,441,880
0.0010389,10389,17.577159342135005,130,441,880
0.001039,10390,17.62702270701581,130,441,880
0.0010391,10391,17.6768643217619,130,441,880
0.0010391999999999999,10392,17.726694100481886,130,441,880
0.0010393,10393,17.776502195527556,130,441,880
0.0010394,10394,17.826310597608828,130,441,880
0.0010395,10395,17.876089418100012,130,441,880
0.0010396,10396,17.92585281537503,130,441,880
0.0010397,10397,17.97559865313987,130,441,880
0.0010398,10398,18.025327803015518,130,441,880
0.0010398999999999999,10399,18.075040173748246,130,441,880
0.00104,10400,18.12475164636127,130,441,880
0.0010401,10401,18.17443110623891,130,441,880
0.0010402,10402,18.224097504647634,130,441,880
0.0010402999999999999,10403,18.27375480618976,130,441,880
0.0010404,10404,18.32338827460265,130,441,880
0.0010405,10405,18.37300438767649,130,441,880
0.0010406,10406,18.422616429598623,130,441,880
0.0010406999999999999,10407,18.47219895226003,130,441,880
0.0010408,10408,18.52178177383645,130,441,880
0.0010409,10409,18.57133131686725,130,441,880
0.001041,10410,18.620880668353912,130,441,880
0.0010410999999999999,10411,18.670396074565833,130,441,880
0.0010412,10412,18.719912324767243,130,441,880
0.0010413,10413,18.76939917462962,130,441,880
0.0010414,10414,18.818881408269394,130,441,880
0.0010414999999999999,10415,18.868335155659736,130,441,880
0.0010416,10416,18.917783862507445,130,441,880
0.0010417,10417,18.967215014611813,130,441,880
0.0010418,10418,19.016635653748853,130,441,880
0.0010419,10419,19.06602178977122,130,441,880
0.001042,10420,19.1154083445929,130,441,880
0.0010421,10421,19.164777354586512,130,441,880
0.0010421999999999999,10422,19.21413092640723,130,441,880
0.0010423,10423,19.26346634179298,130,441,880
0.0010424,10424,19.312773624068107,130,441,880
0.0010425,10425,19.36207610375006,130,441,880
0.0010425999999999999,10426,19.411361891503876,130,441,880
0.0010427,10427,19.46063599617623,130,441,880
0.0010428,10428,19.509887455680907,130,441,880
0.0010429,10429,19.55912796405768,130,441,880
0.0010429999999999999,10430,19.608350926252843,130,441,880
0.0010431,10431,19.657557855143516,130,441,880
0.0010432,10432,19.706747879770138,130,441,880
0.0010433,10433,19.755920599981057,130,441,880
0.0010433999999999999,10434,19.805077027143994,130,441,880
0.0010435,10435,19.854232739302596,130,441,880
0.0010436,10436,19.90335558587189,130,441,880
0.0010437,10437,19.95246668126595,130,441,880
0.0010438,10438,20.001560536729674,130,441,880
0.0010439,10439,20.05063743889473,130,441,880
0.001044,10440,20.09970984700415,130,441,880
0.0010440999999999998,10441,20.14875314990828,130,441,880
0.0010442,10442,20.19777968556755,130,441,880
0.0010443,10443,20.246801727375782,130,441,880
0.0010444,10444,20.29580037125577,130,441,880
0.0010444999999999999,10445,20.344776660391517,130,441,880
0.0010446,10446,20.393753245041342,130,441,880
0.0010447,10447,20.442700843702294,130,441,880
0.0010448,10448,20.491643289098338,130,441,880
0.0010448999999999999,10449,20.540558011002602,130,441,880
0.001045,10450,20.589466799176755,130,441,880
0.0010451,10451,20.63834732479956,130,441,880
0.0010452,10452,20.68722759795557,130,441,880
0.0010452999999999999,10453,20.736086740481422,130,441,880
0.0010454,10454,20.78492186046874,130,441,880
0.0010455,10455,20.83375236586567,130,441,880
0.0010456,10456,20.88256556385964,130,441,880
0.0010456999999999999,10457,20.931350376296507,130,441,880
0.0010458,10458,20.980129914806884,130,441,880
0.0010459,10459,21.02889255447479,130,441,880
0.001046,10460,21.07763195827875,130,441,880
0.0010461,10461,21.1263613093758,130,441,880
0.0010462,10462,21.17507866952795,130,441,880
0.0010463,10463,21.223780449444483,130,441,880
0.0010463999999999998,10464,21.27245924078425,130,441,880
0.0010465,10465,21.321126290977954,130,441,880
0.0010466,10466,21.369781470329382,130,441,880
0.0010467,10467,21.41841485064672,130,441,880
0.0010467999999999999,10468,21.467031710694137,130,441,880
0.0010469,10469,21.515625080720675,130,441,880
0.001047,10470,21.564219517886805,130,441,880
0.0010471,10471,21.6127908437462,130,441,880
0.0010471999999999999,10472,21.66134526962374,130,441,880
0.0010473,10473,21.709883053201448,130,441,880
0.0010474,10474,21.75840332530235,130,441,880
0.0010475,10475,21.80690875647464,130,441,880
0.0010475999999999999,10476,21.855401124450132,130,441,880
0.0010477,10477,21.90387169346331,130,441,880
0.0010478,10478,21.95233038926304,130,441,880
0.0010479,10479,22.00077891405772,130,441,880
0.0010479999999999999,10480,22.04920406615183,130,441,880
0.0010481,10481,22.097612446106147,130,441,880
0.0010482,10482,22.146014942243212,130,441,880
0.0010483,10483,22.19438977777913,130,441,880
0.0010484,10484,22.24275286706784,130,441,880
0.0010485,10485,22.291105408530154,130,441,880
0.0010486,10486,22.339434952430835,130,441,880
0.0010486999999999998,10487,22.387746983828407,130,441,880
0.0010488,10488,22.43604932876003,130,441,880
0.0010489,10489,22.48432842569703,130,441,880
0.001049,10490,22.53260727599546,130,441,880
0.0010490999999999999,10491,22.58085282642673,130,441,880
0.0010492,10492,22.629092365748985,130,441,880
0.0010493,10493,22.67730927340165,130,441,880
0.0010494,10494,22.725515877508908,130,441,880
0.0010494999999999999,10495,22.773710733071503,130,441,880
0.0010496,10496,22.821876701405078,130,441,880
0.0010497,10497,22.870038009442123,130,441,880
0.0010498,10498,22.918182295064465,130,441,880
0.0010498999999999999,10499,22.966298552684762,130,441,880
0.00105,10500,23.014409411425362,130,441,880
0.0010501,10501,23.0625079087008,130,441,880
0.0010502,10502,23.1105895105565,130,441,880
0.0010502999999999999,10503,23.158639154718266,130,441,880
0.0010504,10504,23.206687328600847,130,441,880
0.0010505,10505,23.254718479612354,130,441,880
0.0010506,10506,23.302734326945597,130,441,880
0.0010507,10507,23.350737072724982,130,441,880
0.0010508,10508,23.398717899418664,130,441,880
0.0010509,10509,23.446683295040316,130,441,880
0.0010509999999999999,10510,23.49463571561531,130,441,880
0.0010511,10511,23.542571239802342,130,441,880
0.0010512,10512,23.59049120555887,130,441,880
0.0010513,10513,23.63839329993008,130,441,880
0.0010513999999999999,10514,23.686278370931838,130,441,880
0.0010515,10515,23.734148010175904,130,441,880
0.0010516,10516,23.782004551819437,130,441,880
0.0010517,10517,23.8298394167775,130,441,880
0.0010517999999999999,10518,23.877662279935983,130,441,880
0.0010519,10519,23.92546983729934,130,441,880
0.001052,10520,23.973270654484455,130,441,880
0.0010521,10521,24.021043310352194,130,441,880
0.0010521999999999999,10522,24.068800291604255,130,441,880
0.0010523,10523,24.116538075733867,130,441,880
0.0010524,10524,24.16427680911676,130,441,880
0.0010525,10525,24.211982359280768,130,441,880
0.0010525999999999999,10526,24.259677128905743,130,441,880
0.0010527,10527,24.30736552743601,130,441,880
0.0010528,10528,24.355025646647558,130,441,880
0.0010529,10529,24.402668983827823,130,441,880
0.001053,10530,24.450308153588274,130,441,880
0.0010531,10531,24.49791781079413,130,441,880
0.0010532,10532,24.545527223594224,130,441,880
0.0010532999999999999,10533,24.59310822488629,130,441,880
0.0010534,10534,24.640680407370493,130,441,880
0.0010535,10535,24.68822653467023,130,441,880
0.0010536,10536,24.73576871226762,130,441,880
0.0010536999999999999,10537,24.783282724315296,130,441,880
0.0010538,10538,24.830797462879627,130,441,880
0.0010539,10539,24.87828930765446,130,441,880
0.001054,10540,24.925757879345824,130,441,880
0.0010540999999999999,10541,24.973216043123305,130,441,880
0.0010542,10542,25.02066257279877,130,441,880
0.0010543,10543,25.068080713718,130,441,880
0.0010544,10544,25.11549343654109,130,441,880
0.0010544999999999999,10545,25.162894524316762,130,441,880
0.0010546,10546,25.210273815827865,130,441,880
0.0010547,10547,25.257624814235086,130,441,880
0.0010548,10548,25.304976664195866,130,441,880
0.0010549,10549,25.352310512791494,130,441,880
0.001055,10550,25.399626263686045,130,441,880
0.0010551,10551,25.44692655487535,130,441,880
0.0010551999999999998,10552,25.494210188326207,130,441,880
0.0010553,10553,25.54147801988301,130,441,880
0.0010554,10554,25.588732991190753,130,441,880
0.0010555,10555,25.635966042110482,130,441,880
0.0010555999999999999,10556,25.683187330454487,130,441,880
0.0010557,10557,25.7303905204991,130,441,880
0.0010558,10558,25.77757825023935,130,441,880
0.0010559,10559,25.824749076162355,130,441,880
0.0010559999999999999,10560,25.871904590931543,130,441,880
0.0010561,10561,25.919046873727297,130,441,880
0.0010562,10562,25.966166042231592,130,441,880
0.0010563,10563,26.01327476881014,130,441,880
0.0010563999999999999,10564,26.060366709207315,130,441,880
0.0010565,10565,26.107453265586898,130,441,880
0.0010566,10566,26.154511770521456,130,441,880
0.0010567,10567,26.201553033040586,130,441,880
0.0010567999999999999,10568,26.24857797796373,130,441,880
0.0010569,10569,26.295602305719125,130,441,880
0.001057,10570,26.342593566576173,130,441,880
0.0010571,10571,26.38957281948649,130,441,880
0.0010572,10572,26.43654572995343,130,441,880
0.0010573,10573,26.483491298381676,130,441,880
0.0010574,10574,26.530420452160236,130,441,880
0.0010574999999999998,10575,26.577343975019446,130,441,880
0.0010576,10576,26.624244457804917,130,441,880
0.0010577,10577,26.67113432363284,130,441,880
0.0010578,10578,26.718001244962554,130,441,880
0.0010578999999999999,10579,26.764862659274097,130,441,880
0.001058,10580,26.811707535027843,130,441,880
0.0010581,10581,26.85852242925251,130,441,880
0.0010582,10582,26.905333378048706,130,441,880
0.0010582999999999999,10583,26.952121407378197,130,441,880
0.0010584,10584,26.998898794382484,130,441,880
0.0010585,10585,27.04565181899267,130,441,880
0.0010586,10586,27.09240053319845,130,441,880
0.0010586999999999999,10587,27.139121072037327,130,441,880
0.0010588,10588,27.18583646601439,130,441,880
0.0010589,10589,27.232522122980143,130,441,880
0.001059,10590,27.279208966064083,130,441,880
0.0010590999999999999,10591,27.325885292048042,130,441,880
0.0010592,10592,27.372538330311073,130,441,880
0.0010593,10593,27.41916199181102,130,441,880
0.0010594,10594,27.465781344103412,130,441,880
0.0010595,10595,27.512373741615438,130,441,880
0.0010596,10596,27.558958453687314,130,441,880
0.0010597,10597,27.605543990617647,130,441,880
0.0010597999999999998,10598,27.65209621638372,130,441,880
0.0010599,10599,27.698625393691366,130,441,880
0.00106,10600,27.745147746955688,130,441,880
0.0010601,10601,27.791666156792196,130,441,880
0.0010601999999999999,10602,27.838156385045878,130,441,880
0.0010603,10603,27.884616750299845,130,441,880
0.0010604,10604,27.931073294439308,130,441,880
0.0010605,10605,27.977529706143073,130,441,880
0.0010605999999999999,10606,28.0239512449669,130,441,880
0.0010607,10607,28.070350687425943,130,441,880
0.0010608,10608,28.11674498987471,130,441,880
0.0010609,10609,28.163131731041858,130,441,880
0.0010609999999999999,10610,28.209497355689646,130,441,880
0.0010611,10611,28.255829667887042,130,441,880
0.0010612,10612,28.30218000336387,130,441,880
0.0010613,10613,28.348482439881025,130,441,880
0.0010613999999999999,10614,28.39478093397694,130,441,880
0.0010615,10615,28.441074167073612,130,441,880
0.0010616,10616,28.487337897310795,130,441,880
0.0010617,10617,28.533597443832406,130,441,880
0.0010618,10618,28.579832495742657,130,441,880
0.0010619,10619,28.626058477046726,130,441,880
0.001062,10620,28.672261160691747,130,441,880
0.0010620999999999998,10621,28.718434340346178,130,441,880
0.0010622,10622,28.76462650342773,130,441,880
0.0010623,10623,28.810767314954152,130,441,880
0.0010624,10624,28.856924472390034,130,441,880
0.0010624999999999999,10625,28.903031596430946,130,441,880
0.0010626,10626,28.949161756161033,130,441,880
0.0010627,10627,28.9952377783149,130,441,880
0.0010628,10628,29.041334129943138,130,441,880
0.0010628999999999999,10629,29.087377807899177,130,441,880
0.001063,10630,29.13344047264426,130,441,880
0.0010631,10631,29.179451902671833,130,441,880
0.0010632,10632,29.22547992454458,130,441,880
0.0010632999999999999,10633,29.271462672379013,130,441,880
0.0010634,10634,29.31746321042277,130,441,880
0.0010635,10635,29.36343412150687,130,441,880
0.0010636,10636,29.409376820456192,130,441,880
0.0010636999999999999,10637,29.455314044151628,130,441,880
0.0010638,10638,29.501224398673013,130,441,880
0.0010639,10639,29.54712829768824,130,441,880
0.001064,10640,29.593009969152913,130,441,880
0.0010641,10641,29.638886382507643,130,441,880
0.0010642,10642,29.684756219181235,130,441,880
0.0010643,10643,29.730599065459803,130,441,880
0.0010643999999999999,10644,29.776410939941222,130,441,880
0.0010645,10645,29.822220218862984,130,441,880
0.0010646,10646,29.868006071184524,130,441,880
0.0010647,10647,29.91378534706528,130,441,880
0.0010647999999999999,10648,29.959555681680538,130,441,880
0.0010649,10649,30.00530139019549,130,441,880
0.001065,10650,30.051018883968496,130,441,880
0.0010651,10651,30.09673590778898,130,441,880
0.0010651999999999999,10652,30.14244411105826,130,441,880
0.0010653,10653,30.188127809185055,130,441,880
0.0010654,10654,30.233779269936864,130,441,880
0.0010655,10655,30.27943047691451,130,441,880
0.0010655999999999999,10656,30.325073886175044,130,441,880
0.0010657,10657,30.370691525252976,130,441,880
0.0010658,10658,30.416284534780512,130,441,880
0.0010659,10659,30.46189154324575,130,441,880
0.0010659999999999999,10660,30.507450984201995,130,441,880
0.0010661,10661,30.553000144945987,130,441,880
0.0010662,10662,30.598548955828885,130,441,880
0.0010662999999999998,10663,30.644070772699894,130,441,880
0.0010664,10664,30.68958601566023,130,441,880
0.0010665,10665,30.73507792337687,130,441,880
0.0010666,10666,30.780536297025304,130,441,880
0.0010666999999999999,10667,30.82599585872809,130,441,880
0.0010668,10668,30.871448965881516,130,441,880
0.0010669,10669,30.91687495900814,130,441,880
0.001067,10670,30.962293156227933,130,441,880
0.0010670999999999999,10671,31.00768558086404,130,441,880
0.0010672,10672,31.05307631381835,130,441,880
0.0010673,10673,31.098435169915014,130,441,880
0.0010674,10674,31.143791111703685,130,441,880
0.0010674999999999999,10675,31.189121398733587,130,441,880
0.0010676,10676,31.234444994773796,130,441,880
0.0010677,10677,31.279741594461978,130,441,880
0.0010678,10678,31.325030399349217,130,441,880
0.0010678999999999999,10679,31.370298429211374,130,441,880
0.001068,10680,31.415554527942813,130,441,880
