time_s,speed_mm_s,Fwall_norm_N,residual_norm_Ns,Vcom_x,Vcom_y,Vcom_z,P_x,P_y,P_z,Jmag_x,Jmag_y,Jmag_z,Jhydro_x,Jhydro_y,Jhydro_z,Jwall_x,Jwall_y,Jwall_z
3e-06,2.1230335613111097e-08,0.0,4.518221656691704e-24,-1.3397638563819437e-08,-1.4656776241183604e-08,7.510615246067885e-09,-1.3397601832751387e-16,-1.4656736058054095e-16,7.510594654907855e-17,-1.3397607912752568e-16,-1.4656748520365393e-16,7.510601799928697e-17,5.7804583307778e-23,1.2131070017375e-22,-7.0764893587663e-23,0.0,0.0,0.0
3.1e-06,2.3422927232530642e-08,0.0,3.9020463343186624e-24,-1.4781297974091702e-08,-1.6170474741479587e-08,8.286283664991728e-09,-1.478125744957246e-16,-1.6170430408382726e-16,8.286260947253245e-17,-1.478126407318706e-16,-1.6170444137837465e-16,8.286269405423406e-17,6.618665126277799e-23,1.3890159727374998e-22,-8.1026296352663e-23,0.0,0.0,0.0
3.2e-06,2.5761456312677836e-08,0.0,4.7964823074764325e-24,-1.6257052604769343e-08,-1.7784923760842096e-08,9.113581007310207e-09,-1.6257008034309953e-16,-1.7784875001559494e-16,9.113556021447021e-17,-1.625701604284493e-16,-1.7784890958386749e-16,9.113565253438973e-17,7.544903521277798e-23,1.5833995572374995e-22,-9.236538975266299e-23,0.0,0.0,0.0
3.2999999999999997e-06,2.8250617069126408e-08,0.0,1.6462111324823216e-24,-1.7827865419062625e-08,-1.9503364262325508e-08,9.994166390312481e-09,-1.7827816542050844e-16,-1.9503310791753322e-16,9.994138990229694e-17,-1.7827825137812001e-16,-1.9503328609970852e-16,9.994149436289581e-17,8.565130525277797e-23,1.7975079137374992e-22,-1.0485510000266297e-22,0.0,0.0,0.0
3.3999999999999996e-06,3.0895099950166006e-08,0.0,3.2580755229357497e-24,-1.9496695827468132e-08,-2.1329034544448945e-08,1.092969981946612e-08,-1.9496642375178178e-16,-2.1328976068605192e-16,1.092966985451775e-16,-1.9496652079191486e-16,-2.1328996069646825e-16,1.0929681712746473e-16,9.685497845277795e-23,2.0326320597374988e-22,-1.1857073680266295e-22,0.0,0.0,0.0
3.5e-06,3.3699596210866815e-08,0.0,8.403143172786274e-24,-2.1266505016839295e-08,-2.3265172905731532e-08,1.1921840412060281e-08,-2.1266446712426971e-16,-2.3265109121756085e-16,1.1921807727051698e-16,-2.1266456993103677e-16,-2.3265131663570817e-16,1.1921821508037782e-16,1.0912351840277799e-22,2.2901038642374995e-22,-1.33589992852663e-22,0.0,0.0,0.0
3.6e-06,3.666879517852873e-08,0.0,9.38299335998854e-24,-2.3140250621315853e-08,-2.5315017644692384e-08,1.2972248173562532e-08,-2.314018717982829e-16,-2.531494824084697e-16,1.2972212608748019e-16,-2.314019941068559e-16,-2.5314973066997684e-16,1.2972227913848338e-16,1.2252233490277797e-22,2.5712960392374994e-22,-1.4999294335266297e-22,0.0,0.0,0.0
3.6999999999999997e-06,3.9807385341327676e-08,0.0,5.700801442109907e-24,-2.512089382775124e-08,-2.7481803507136944e-08,1.408258133308361e-08,-2.5120824956117163e-16,-2.7481728162814885e-16,1.408254272417124e-16,-2.5120838268090675e-16,-2.748175730428068e-16,1.4082559688319495e-16,1.3711878355277795e-22,2.877622131737499e-22,-1.6786204560266294e-22,0.0,0.0,0.0
3.8e-06,4.312005550349802e-08,0.0,8.146078636115835e-24,-2.721139049392835e-08,-2.9768770567941173e-08,1.5254498119734244e-08,-2.721131589097267e-16,-2.976868895365278e-16,1.5254456297885874e-16,-2.721133190648848e-16,-2.976872074887109e-16,1.525447525604895e-16,1.5298216530277799e-22,3.2105365152375e-22,-1.87282138452663e-22,0.0,0.0,0.0
3.9e-06,4.6611493241082347e-08,0.0,6.023399881816193e-24,-2.9414701806700616e-08,-3.217915179655367e-08,1.648965765080359e-08,-2.941462116312984e-16,-3.2179063573945724e-16,1.6489612442632434e-16,-2.941463807206428e-16,-3.217909912331781e-16,1.6489632708090532e-16,1.7018372610277796e-22,3.5715343817374994e-22,-2.0834044180266299e-22,0.0,0.0,0.0
4e-06,5.028638364879334e-08,0.0,1.9203230537696183e-23,-3.173378362385094e-08,-3.471618371513672e-08,1.7789714602688702e-08,-3.173369662226777e-16,-3.471608853698272e-16,1.778966583027149e-16,-3.1733713916018797e-16,-3.471612749926706e-16,1.7789689801954047e-16,1.8879665655277794e-22,3.962151733737499e-22,-2.3112655620266294e-22,0.0,0.0,0.0
4.1e-06,5.414940995456128e-08,0.0,9.772629921135304e-24,-3.417158825044855e-08,-3.7383099293138925e-08,1.915633164539241e-08,-3.4171494565361626e-16,-3.7382996803348835e-16,1.9156279126247491e-16,-3.417151599456782e-16,-3.738304029746196e-16,1.915630396160507e-16,2.088960915027779e-22,4.383965375237499e-22,-2.557324623026629e-22,0.0,0.0,0.0
4.2e-06,5.82052572207557e-08,0.0,1.904294518087496e-23,-3.6731076873346864e-08,-4.018313150000888e-08,2.0591160790776507e-08,-3.6730976171146415e-16,-4.018302133362914e-16,2.0591104337893064e-16,-3.673100026894188e-16,-4.018307128774217e-16,2.0591132277464746e-16,2.305591095527779e-22,4.838592904737499e-22,-2.822525204026629e-22,0.0,0.0,0.0
4.2999999999999995e-06,6.2458612113135e-08,0.0,1.7720222273146924e-23,-3.9415205350328785e-08,-4.311951685790886e-08,2.2095861156130142e-08,-3.9415097289301235e-16,-4.311939864111263e-16,2.2095800577948703e-16,-3.941512210538591e-16,-4.311945358904351e-16,2.2095831506409613e-16,2.5386473275277785e-22,5.327692705737498e-22,-3.1078346995266287e-22,0.0,0.0,0.0
4.4e-06,6.691415310397664e-08,0.0,1.8805172281351804e-23,-4.222692243374987e-08,-4.619548833628748e-08,2.3672088306028795e-08,-4.2226806664097323e-16,-4.619536168638439e-16,2.367202340645098e-16,-4.2226836275158895e-16,-4.619541966939761e-16,2.367205807177141e-16,2.7889392620277803e-22,5.8529639387375015e-22,-3.4142442910266307e-22,0.0,0.0,0.0
4.5e-06,7.157656335652491e-08,0.0,1.311876015278187e-23,-4.516919108682038e-08,-4.941427179916597e-08,2.532149958140477e-08,-4.516906725062165e-16,-4.941413632462159e-16,2.532143015978843e-16,-4.516909695453345e-16,-4.941420134593141e-16,2.5321468063336826e-16,3.05729597702778e-22,6.416146534237501e-22,-3.7427689425266304e-22,0.0,0.0,0.0
4.6e-06,7.645052155376265e-08,0.0,5.373477333632686e-24,-4.824495650918217e-08,-5.2779103768706615e-08,2.7045750546833545e-08,-4.824482424044151e-16,-5.277895906911325e-16,2.704567639799761e-16,-4.824485772479558e-16,-5.277902978486694e-16,2.704571723734738e-16,3.34456597302778e-22,7.0190211837375e-22,-4.09444739552663e-22,0.0,0.0,0.0
4.7e-06,8.154070757082334e-08,0.0,1.6889119936937264e-23,-5.145717455861814e-08,-5.629321366164434e-08,2.8846494990533743e-08,-5.145703348323598e-16,-5.62930593277405e-16,2.8846415904763105e-16,-5.145707157224427e-16,-5.62931355015208e-16,2.884646101649917e-16,3.6516171690277795e-22,7.6634093307375e-22,-4.470342163526629e-22,0.0,0.0,0.0
4.8e-06,8.685180191125883e-08,0.0,2.2760204427025288e-23,-5.4808801092911213e-08,-5.995983089471405e-08,3.072538847708085e-08,-5.4808650828684195e-16,-5.995966650838445e-16,3.07253042401215e-16,-5.480869088819108e-16,-5.995974836030381e-16,3.072535448994268e-16,3.979336898527779e-22,8.351173163737498e-22,-4.871539527526629e-22,0.0,0.0,0.0
4.9e-06,9.238847877039482e-08,0.0,1.1126929305764397e-23,-5.830278486441692e-08,-6.378218133193701e-08,3.268408834740716e-08,-5.830262502105735e-16,-6.378200646622229e-16,3.268399874046131e-16,-5.830266746895984e-16,-6.378209757472058e-16,3.2684052413282567e-16,4.328631906027779e-22,9.084215607737497e-22,-5.299149532026629e-22,0.0,0.0,0.0
4.9999999999999996e-06,9.815541844477531e-08,0.0,3.139302377063554e-23,-6.194207462549081e-08,-6.776350149547548e-08,3.472424838973132e-08,-6.194190480462667e-16,-6.776331571454304e-16,3.4724153189467145e-16,-6.194195251588622e-16,-6.776341170736916e-16,3.472420920857747e-16,4.700428343527779e-22,9.864480314737496e-22,-5.754305979526628e-22,0.0,0.0,0.0
5.0999999999999995e-06,1.0415728932424468e-07,0.0,3.488068039077349e-23,-6.57296226812021e-08,-7.190701014392334e-08,3.684751706320144e-08,-6.572944247636734e-16,-7.1906813003116e-16,3.6847416041767674e-16,-6.57294966353174e-16,-7.190691866994054e-16,3.6847478964339767e-16,5.095671766027778e-22,1.0693951657737494e-21,-6.238166426026628e-22,0.0,0.0,0.0
5.199999999999999e-06,1.1039877786385603e-07,0.0,3.4031202089644313e-23,-6.966838844204739e-08,-7.621594024672922e-08,3.905555348510666e-08,-6.966819743866237e-16,-7.621573129252625e-16,3.90554464101034e-16,-6.966824983861169e-16,-7.621584572321831e-16,3.9055515435535407e-16,5.515327127527778e-22,1.1574654721237492e-21,-6.751912176026627e-22,0.0,0.0,0.0
5.3e-06,1.1688454866259756e-07,0.0,3.166463415576211e-23,-7.376130644952747e-08,-8.069351766791433e-08,4.135001322002245e-08,-7.376110422496724e-16,-8.069329643795097e-16,4.134989985451089e-16,-7.376116154213813e-16,-8.069341947707827e-16,4.134997204358368e-16,5.960378776527781e-22,1.2508655292737498e-21,-7.296748277526631e-22,0.0,0.0,0.0
5.4e-06,1.2361927725766344e-07,0.0,4.500440022525845e-23,-7.801133256142528e-08,-8.534296827149991e-08,4.373254472709694e-08,-7.801111868496105e-16,-8.534273429456731e-16,4.373242482961883e-16,-7.801118056727601e-16,-8.534286589048779e-16,4.373250187635692e-16,6.43183045352778e-22,1.3498059857737497e-21,-7.873903517526631e-22,0.0,0.0,0.0
5.5e-06,1.3060762656979522e-07,0.0,3.6206983396422994e-23,-8.242140842466899e-08,-9.016751081607986e-08,4.6204800018191904e-08,-8.242118245750714e-16,-9.016726361214463e-16,4.620467334275983e-16,-8.242125514041468e-16,-9.016741027150569e-16,4.620475768818042e-16,6.930705286527779e-22,1.4545015582737496e-21,-8.48463041702663e-22,0.0,0.0,0.0
5.6e-06,1.378542840391895e-07,0.0,3.4324685553873106e-23,-8.699449700246884e-08,-9.517037827110277e-08,4.876843465788282e-08,-8.699425849769249e-16,-9.517011735126797e-16,4.876830095397047e-16,-8.699433289295299e-16,-9.517027727728157e-16,4.876839189983213e-16,7.458045787027779e-22,1.5651710312737496e-21,-9.13020522702663e-22,0.0,0.0,0.0
5.7e-06,1.453639130079977e-07,0.0,1.9016740619593538e-23,-9.173353283632569e-08,-1.003547965005899e-07,5.142510065803147e-08,-9.173328133897254e-16,-1.0035452136711454e-15,5.142495967058336e-16,-9.173336086129895e-16,-1.003546909140555e-15,5.142505659854244e-16,8.014913846027778e-22,1.6820372572737495e-21,-9.81192792352663e-22,0.0,0.0,0.0
5.7999999999999995e-06,1.531411796240847e-07,0.0,5.578244449565933e-24,-9.664146467859506e-08,-1.0572398426313508e-07,5.417644647778598e-08,-9.664119972561855e-16,-1.0572369440945361e-15,5.417629794722719e-16,-9.664128548686929e-16,-1.057238745371575e-15,5.417640353799393e-16,8.602390730027778e-22,1.8053271547737494e-21,-1.0531122201526628e-21,0.0,0.0,0.0
5.899999999999999e-06,1.611907525489884e-07,0.0,2.8996623110760634e-23,-1.0172124128163249e-07,-1.1128116031733225e-07,5.70241276817218e-08,-1.017209624019017e-15,-1.1128085522805455e-15,5.702397134393851e-16,-1.0172105261608906e-15,-1.1128105085100712e-15,5.702408413832121e-16,9.221577077527776e-22,1.935271706773749e-21,-1.1289135470526626e-21,0.0,0.0,0.0
6e-06,1.6951730325735292e-07,0.0,3.076225148874041e-23,-1.0697580429236616e-07,-1.1702955763262997e-07,5.996979272898706e-08,-1.0697551100668537e-15,-1.1702923678350236e-15,5.996962831534602e-16,-1.0697560750039131e-15,-1.1702944190911302e-15,5.996974948611063e-16,9.87359289452778e-22,2.0721059617737502e-21,-1.208733885152663e-21,0.0,0.0,0.0
6.1e-06,1.781254848591807e-07,0.0,4.3903976291618583e-23,-1.124080953577243e-07,-1.2297238075676743e-07,6.301509363144353e-08,-1.1240778717883288e-15,-1.2297204361475062e-15,6.301492086878231e-16,-1.124078947962164e-15,-1.2297226911407233e-15,6.301505033439999e-16,1.055957755102778e-21,2.21606903177375e-21,-1.292712717052663e-21,0.0,0.0,0.0
6.2e-06,1.8701998886461134e-07,0.0,6.798374817703455e-23,-1.1802107033548975e-07,-1.2911287687004792e-07,6.616168240095303e-08,-1.1802074676802334e-15,-1.2911252289320013e-15,6.616150101158004e-16,-1.180208585650119e-15,-1.2911275321757048e-15,6.616163710267846e-16,1.1280689777527778e-21,2.36740409127375e-21,-1.3809918954026629e-21,0.0,0.0,0.0
6.3e-06,1.9620544092910955e-07,0.0,6.525530562484628e-23,-1.23817656661736e-07,-1.3545422920392853e-07,6.941120039123628e-08,-1.238173172023043e-15,-1.3545385784158083e-15,6.941101009295999e-16,-1.2381744227323197e-15,-1.3545411432038048e-15,6.941115987688618e-16,1.2038107660027777e-21,2.52635837777375e-21,-1.4737156424526627e-21,0.0,0.0,0.0
6.4e-06,2.0568654123869352e-07,0.0,6.15610018566759e-23,-1.2980081019424595e-07,-1.4199969204413997e-07,7.276531027229612e-08,-1.2980045433135493e-15,-1.4199930273670143e-15,7.27651107783666e-16,-1.2980058879233697e-15,-1.419995718723626e-15,7.276526840941412e-16,1.2833028637027775e-21,2.6931831892737497e-21,-1.5710305495026626e-21,0.0,0.0,0.0
6.5e-06,2.154679387114474e-07,0.0,4.276936120854978e-23,-1.3597347968537513e-07,-1.48752462832994e-07,7.62256533978533e-08,-1.3597310689944636e-15,-1.4875205501210758e-15,7.622544441702069e-16,-1.35973240398793e-15,-1.4875234467246374e-15,7.622561211910375e-16,1.3666669495527774e-21,2.8681338847737496e-21,-1.6730855765026624e-21,0.0,0.0,0.0
6.5999999999999995e-06,2.2555428198080507e-07,0.0,7.839148878492185e-23,-1.4233857836034231e-07,-1.5571576743451188e-07,7.979387822705593e-08,-1.4233818812381047e-15,-1.5571534052297647e-15,7.979365946355091e-16,-1.4233833877407146e-15,-1.5571565086871709e-15,7.979384009124686e-16,1.4540266366027772e-21,3.0514698832737493e-21,-1.7800320515026623e-21,0.0,0.0,0.0
6.699999999999999e-06,2.3595025806555448e-07,0.0,2.854852135684344e-23,-1.4889907628778508e-07,-1.6289283171271485e-07,8.347164032447949e-08,-1.488986680649421e-15,-1.6289238512448528e-15,8.347141147799385e-16,-1.488988250046486e-15,-1.628927079582415e-15,8.347160107758527e-16,1.545507472052777e-21,3.243454661773749e-21,-1.892023670502662e-21,0.0,0.0,0.0
6.799999999999999e-06,2.466605024318995e-07,0.0,2.590552144166268e-23,-1.5565790090377694e-07,-1.7028685310991472e-07,8.726058104384471e-08,-1.5565747415088885e-15,-1.702863862501797e-15,8.726034180957031e-16,-1.556576395820051e-15,-1.702867327872411e-15,8.726054349631058e-16,1.641236936702777e-21,3.4443557552737486e-21,-2.0092164965026617e-21,0.0,0.0,0.0
6.9e-06,2.576896816491148e-07,0.0,7.181291474666064e-23,-1.6261799385524603e-07,-1.7790105749013272e-07,9.11623488442997e-08,-1.6261754802051403e-15,-1.779005697552369e-15,9.116209891290895e-16,-1.6261772240262558e-15,-1.7790094155100477e-15,9.116231543206393e-16,1.7413444447527778e-21,3.65444475677375e-21,-2.1317689590026624e-21,0.0,0.0,0.0
7e-06,2.690424648001471e-07,0.0,3.2811250686081315e-23,-1.6978229678912056e-07,-1.8573867071739007e-07,9.517859929041995e-08,-1.6978183131268099e-15,-1.8573816149483406e-15,9.517833834804634e-16,-1.6978201276799796e-15,-1.8573854979390536e-15,9.517856463593563e-16,1.845961343252778e-21,3.8739973152737496e-21,-2.2598418540026625e-21,0.0,0.0,0.0
7.1e-06,2.8072348735120044e-07,0.0,4.601569292715756e-23,-1.7715373714147396e-07,-1.9380289023399863e-07,9.931097373592618e-08,-1.7715325145543732e-15,-1.938023589025169e-15,9.931070146420329e-16,-1.7715344938461333e-15,-1.9380277240939965e-15,9.931093852546506e-16,1.9552209112527776e-21,4.10329313477375e-21,-2.3935983435026624e-21,0.0,0.0,0.0
7.2e-06,2.9273742232579754e-07,0.0,2.167653366199408e-23,-1.8473527077008916e-07,-2.0209694190397957e-07,1.0356111353453917e-07,-1.847347642984621e-15,-2.0209638783346256e-15,1.0356082961060059e-15,-1.847349703639652e-15,-2.0209682364002748e-15,1.0356108418464032e-15,2.0692583602527776e-21,4.34261597477375e-21,-2.5332039545026623e-21,0.0,0.0,0.0
7.2999999999999996e-06,3.0508892002822593e-07,0.0,4.1361222779189125e-23,-1.9252982511103958e-07,-2.1062403738049945e-07,1.0793067425083437e-07,-1.925292972698029e-15,-2.1062345993203244e-15,1.079303783472748e-15,-1.925295132225491e-15,-2.1062391707741134e-15,1.079306483638979e-15,2.1882108337527774e-21,4.5922536487737495e-21,-2.678826578502662e-21,0.0,0.0,0.0
7.3999999999999995e-06,3.177826282491003e-07,0.0,8.86843372267308e-23,-2.0054032760039875e-07,-2.1938738831672477e-07,1.1242130434395987e-07,-2.005397777975074e-15,-2.19386786842588e-15,1.124209961288546e-15,-2.0054001488186214e-15,-2.1938726566225577e-15,1.1242127748012255e-15,2.312217406252777e-21,4.8524980227737494e-21,-2.8306364715026616e-21,0.0,0.0,0.0
7.499999999999999e-06,3.308231978767944e-07,0.0,6.853972443653191e-23,-2.0876973409594953e-07,-2.2839019215496736e-07,1.1703463806220912e-07,-2.0876916173125457e-15,-2.2838956599867494e-15,1.1703431719915295e-15,-2.0876941166840234e-15,-2.2839008168434683e-15,1.170346176166468e-15,2.441419082752777e-21,5.123645015273749e-21,-2.9888062535026615e-21,0.0,0.0,0.0
7.6e-06,3.442152988370724e-07,0.0,5.753269175246328e-23,-2.172209720337654e-07,-2.3763568897010316e-07,1.2177233097015752e-07,-2.1722037649909204e-15,-2.3763503746628617e-15,1.2177199711820635e-15,-2.1722063931366842e-15,-2.376355767825517e-15,1.217723145232509e-15,2.575958799252778e-21,5.4059945967737514e-21,-3.1535109075026627e-21,0.0,0.0,0.0
7.699999999999999e-06,3.579635755640596e-07,0.0,8.120871421795388e-23,-2.2589698306077447e-07,-2.47127076204444e-07,1.2663602442152584e-07,-2.2589636373988314e-15,-2.471263986789674e-15,1.2663567723523561e-15,-2.2589663295415874e-15,-2.471269619448176e-15,1.2663601361616226e-15,2.7159814222527766e-21,5.699850787773749e-21,-3.3249277800026608e-21,0.0,0.0,0.0
7.8e-06,3.72072649772645e-07,0.0,1.51367579124996e-22,-2.3480068040219556e-07,-2.568675370894469e-07,1.3162737398088956e-07,-2.348000366708597e-15,-2.5686683285944844e-15,1.3162701311027733e-15,-2.348003271313717e-15,-2.5686744750817224e-15,1.3162735997805556e-15,2.8616337472527775e-21,6.005521658273751e-21,-3.503236579502662e-21,0.0,0.0,0.0
7.899999999999999e-06,3.8654723515620935e-07,0.0,1.6777701828488721e-22,-2.439350341266663e-07,-2.66860354332552e-07,1.3674799968568736e-07,-2.439343653525166e-15,-2.668596227061696e-15,1.3674762477632864e-15,-2.4393465579180406e-15,-2.668602431587219e-15,1.367479983580519e-15,3.013064499752776e-21,6.3233193277737476e-21,-3.688619376002661e-21,0.0,0.0,0.0
8e-06,4.0139191275978424e-07,0.0,1.4287154873726787e-22,-2.533029432485506e-07,-2.7710865432179757e-07,1.4199957841677674e-07,-2.5330224879126983e-15,-2.7710789459859778e-15,1.4199918910964974e-15,-2.533025522869516e-15,-2.771085579316522e-15,1.419995731717192e-15,3.170424333752777e-21,6.65355996427375e-21,-3.8812606020026624e-21,0.0,0.0,0.0
8.1e-06,4.166113489086936e-07,0.0,1.832965703743945e-22,-2.6290734941477677e-07,-2.876156771320595e-07,1.4738373021159642e-07,-2.629066286259828e-15,-2.8761488860272584e-15,1.4738332614323779e-15,-2.6290694937330756e-15,-2.8761560021122643e-15,1.473837285010712e-15,3.3338658317527783e-21,6.996563782773752e-21,-4.081347050502664e-21,0.0,0.0,0.0
8.2e-06,4.322102110150265e-07,0.0,6.601616430004854e-23,-2.727511800614182e-07,-2.9838466283821377e-07,1.5290210352929448e-07,-2.727504322847031e-15,-2.9838384478454677e-15,1.5290168433172149e-15,-2.727507792123625e-15,-2.9838457773078537e-15,1.5290210809456746e-15,3.5035435047527765e-21,7.352655044273748e-21,-4.2890678745026624e-21,0.0,0.0,0.0
8.3e-06,4.4819312053494623e-07,0.0,1.4420265220883348e-22,-2.828373910462578e-07,-3.09418766250008e-07,1.5855633261816432e-07,-2.8283661561710973e-15,-3.0941791794515897e-15,1.5855589791891374e-15,-2.8283697337060428e-15,-3.0941869757274726e-15,1.585563553671134e-15,3.679613791252778e-21,7.72216205627375e-21,-4.504614587502664e-21,0.0,0.0,0.0
8.4e-06,4.6456473699938643e-07,0.0,8.197456147807074e-23,-2.931688813836596e-07,-3.207212274423182e-07,1.6434809435906347e-07,-2.9316807762961882e-15,-3.2072034815055536e-15,1.6434764378107474e-15,-2.9316846281951635e-15,-3.2072116616860584e-15,1.6434811340005923e-15,3.8622350577527766e-21,8.105417170773746e-21,-4.7281810625026624e-21,0.0,0.0,0.0
8.5e-06,4.813297110527732e-07,0.0,8.230517399837407e-23,-3.037486069314065e-07,-3.3229525806831086e-07,1.7027899457857588e-07,-3.037477741719095e-15,-3.322943470450974e-15,1.7027852774038586e-15,-3.037481779355785e-15,-3.322951892989314e-15,1.7027902494120045e-15,4.051567597252778e-21,8.502756783773749e-21,-4.959963531002664e-21,0.0,0.0,0.0
8.599999999999999e-06,4.984926562701136e-07,0.0,1.4345267334924505e-22,-3.145794951255719e-07,-3.441440129377336e-07,1.763506959467044e-07,-3.1457863267202923e-15,-3.4414306942988347e-15,1.7635021246229162e-15,-3.1457904850026487e-15,-3.4414397209336845e-15,1.7635073240477674e-15,4.247773629252776e-21,8.914521334773745e-21,-5.200160583502662e-21,0.0,0.0,0.0
8.7e-06,5.16058236721784e-07,0.0,6.607047924100163e-23,-3.2566444498051993e-07,-3.5627076054717185e-07,1.8256483271174238e-07,-3.256635521363942e-15,-3.56269783792538e-15,1.8256433219060485e-15,-3.2566400370004495e-15,-3.562707190306367e-15,1.825648778714724e-15,4.451017299752778e-21,9.341055305773748e-21,-5.4489731685026634e-21,0.0,0.0,0.0
8.8e-06,5.340310968271371e-07,0.0,1.554949964831492e-22,-3.3700644077574287e-07,-3.6867865570637326e-07,1.8892305333283795e-07,-3.3700551683631498e-15,-3.686776449341594e-15,1.889225353799543e-15,-3.3700597212638157e-15,-3.686786339385292e-15,1.889231030884154e-15,4.66146468025278e-21,9.782707220273751e-21,-5.706604592502665e-21,0.0,0.0,0.0
8.9e-06,5.524158630992283e-07,0.0,6.239343493253925e-23,-3.486083531038953e-07,-3.8137093849021375e-07,1.9542699205828451e-07,-3.4860739735657613e-15,-3.813698929207406e-15,1.9542645627415286e-15,-3.486078817757309e-15,-3.8137091999391184e-15,1.9542704946917723e-15,4.879283767752778e-21,1.0239829641773746e-20,-5.973260519002663e-21,0.0,0.0,0.0
9e-06,5.712171766156973e-07,0.0,4.7856169782725487e-23,-3.604731378227601e-07,-3.943507921301504e-07,2.0207828313637541e-07,-3.6047214954685665e-15,-3.943497109750116e-15,2.020777291170134e-15,-3.604726600495424e-15,-3.943507797227239e-15,2.02078358093773e-15,5.10464448475278e-21,1.071277917477375e-20,-6.249148967502665e-21,0.0,0.0,0.0
9.1e-06,5.904396705730272e-07,0.0,1.2521632695572678e-22,-3.726037223684108e-07,-4.076213998576404e-07,2.0887858923711352e-07,-3.726027008352042e-15,-4.076202823197022e-15,2.0887801657398048e-15,-3.7260323375425696e-15,-4.076214149999754e-15,2.0887866970866025e-15,5.337718677752778e-21,1.1201916462773746e-20,-6.534480314502663e-21,0.0,0.0,0.0
9.2e-06,6.100880023286187e-07,0.0,1.2268925783984767e-22,-3.850030341769207e-07,-4.2118600174755954e-07,2.158295303979375e-07,-3.8500197864966634e-15,-4.211848470208054e-15,2.1582893867805114e-15,-3.850025291013077e-15,-4.211860270497485e-15,2.158296247267396e-15,5.57868011775278e-21,1.1707606186773749e-20,-6.829467292002666e-21,0.0,0.0,0.0
9.299999999999999e-06,6.301667821157651e-07,0.0,1.0456720953441043e-22,-3.9767397226265395e-07,-4.35047781031365e-07,2.229327550779954e-07,-3.9767288199665914e-15,-4.350465883010511e-15,2.229321438838541e-15,-3.976734717071179e-15,-4.35047816445195e-15,2.229328632273533e-15,5.827704500252777e-21,1.2230217065773744e-20,-7.134324986502663e-21,0.0,0.0,0.0
9.4e-06,6.506806756609257e-07,0.0,1.6332540094050921e-22,-4.1061949248339346e-07,-4.492099493622233e-07,2.3018991173643537e-07,-4.106183667258617e-15,-4.492087178048006e-15,2.3018928064601803e-15,-4.106189865931019e-15,-4.492099831085372e-15,2.301900249562861e-15,6.084969443752779e-21,1.2770121855773747e-20,-7.449270840002666e-21,0.0,0.0,0.0
9.499999999999999e-06,6.716342814570771e-07,0.0,5.168443300468874e-23,-4.238425222752126e-07,-4.6367566154988205e-07,2.3760262041069609e-07,-4.238413602653215e-15,-4.636743903331526e-15,2.3760196899754013e-15,-4.238419981856628e-15,-4.6367572631106566e-15,2.3760274932576367e-15,6.350654489752777e-21,1.3327697348273742e-20,-7.774524648502663e-21,0.0,0.0,0.0
9.6e-06,6.930322540078059e-07,0.0,1.2686556961145526e-22,-4.373459606524755e-07,-4.784481576692173e-07,2.451725437707803e-07,-4.373447616214548e-15,-4.784468459520998e-15,2.4517187160386476e-15,-4.373454303161937e-15,-4.784482446731402e-15,2.4517267541445327e-15,6.624941102252778e-21,1.3903324369773747e-20,-8.110308561502665e-21,0.0,0.0,0.0
9.7e-06,7.148792439575405e-07,0.0,1.508607403033766e-22,-4.51132763472965e-07,-4.935306493733954e-07,2.5290128764327214e-07,-4.5113152664394055e-15,-4.9352929630600364e-15,2.529005942871734e-15,-4.511322062210751e-15,-4.935307361641876e-15,2.5290144196746265e-15,6.90801266775278e-21,1.449738778127375e-20,-8.456847082502668e-21,0.0,0.0,0.0
9.8e-06,7.3717983403694e-07,0.0,1.2388508724487487e-22,-4.652058013293356e-07,-5.089262914721641e-07,2.6079052890902893e-07,-4.652045259175632e-15,-5.089248961959626e-15,2.6078981392372622e-15,-4.6520524854167535e-15,-5.089263981027015e-15,2.6079068739633993e-15,7.200054494752778e-21,1.5110276476773744e-20,-8.814367067502664e-21,0.0,0.0,0.0
9.9e-06,7.599386502416163e-07,0.0,2.9329858878356674e-22,-4.795680300793704e-07,-5.246382671969805e-07,2.6884185918378003e-07,-4.795667152920021e-15,-5.246368288447065e-15,2.6884112212488883e-15,-4.795674793243505e-15,-5.246384271562426e-15,2.688420497790736e-15,7.50125381325278e-21,1.574238338327375e-20,-9.183097724502666e-21,0.0,0.0,0.0
9.999999999999999e-06,7.831604193359789e-07,0.0,2.428293764476201e-22,-4.942223771591426e-07,-5.406698734661394e-07,2.770569837700924e-07,-4.942210221953046e-15,-5.406683911614914e-15,2.7705622418855296e-15,-4.942218200204419e-15,-5.406700193414358e-15,2.770571668600914e-15,7.811799774752776e-21,1.6394105459273742e-20,-9.563270613502662e-21,0.0,0.0,0.0
1.01e-05,8.068496787750569e-07,0.0,2.6608287997843083e-22,-5.091717984264353e-07,-5.570241798242602e-07,2.854374658619858e-07,-5.0917040247715e-15,-5.5702265268252116e-15,2.8543668330445275e-15,-5.091711914862774e-15,-5.57024370023972e-15,2.8543767605026064e-15,8.131883450752779e-21,1.7065843693773748e-20,-9.955119646002665e-21,0.0,0.0,0.0
