time_s,gap_um,node,wall_element,triangle_index,source
0.0009500000160187483,45.65843248906636,130,441,880,existing increment orientation and U; not new contact output
0.0009655000176280737,32.78109089376846,130,441,880,existing increment orientation and U; not new contact output
0.0009660000214353204,32.36042474330364,130,441,880,existing increment orientation and U; not new contact output
0.0009665000252425671,31.939435046974822,130,441,880,existing increment orientation and U; not new contact output
0.0009670000290498137,31.518115674148827,130,441,880,existing increment orientation and U; not new contact output
0.0009674999746493995,31.09646709780871,130,441,880,existing increment orientation and U; not new contact output
0.0009679999784566462,30.674501254966923,130,441,880,existing increment orientation and U; not new contact output
0.0009684999822638929,30.25221860877862,130,441,880,existing increment orientation and U; not new contact output
0.0009689999860711396,29.82960788433926,130,441,880,existing increment orientation and U; not new contact output
0.0009694999898783863,29.406669504994447,130,441,880,existing increment orientation and U; not new contact output
0.0009699999936856329,28.983415420317638,130,441,880,existing increment orientation and U; not new contact output
0.0009704999974928796,28.559846080257394,130,441,880,existing increment orientation and U; not new contact output
0.0009710000013001263,28.135945050960714,130,441,880,existing increment orientation and U; not new contact output
0.000971500005107373,27.711723089963762,130,441,880,existing increment orientation and U; not new contact output
0.0009720000089146197,27.287187052190678,130,441,880,existing increment orientation and U; not new contact output
0.0009725000127218664,26.86232568928753,130,441,880,existing increment orientation and U; not new contact output
0.0009730000165291131,26.437151006699583,130,441,880,existing increment orientation and U; not new contact output
0.0009735000203363597,26.011658248632465,130,441,880,existing increment orientation and U; not new contact output
0.0009740000241436064,25.585846536070964,130,441,880,existing increment orientation and U; not new contact output
0.0009745000279508531,25.159711122453924,130,441,880,existing increment orientation and U; not new contact output
0.0009749999735504389,24.733263970426485,130,441,880,existing increment orientation and U; not new contact output
0.0009754999773576856,24.30649387945147,130,441,880,existing increment orientation and U; not new contact output
0.0009759999811649323,23.879412879862222,130,441,880,existing increment orientation and U; not new contact output
0.0009764999849721789,23.452009748131047,130,441,880,existing increment orientation and U; not new contact output
0.0009769999887794256,23.02429650601047,130,441,880,existing increment orientation and U; not new contact output
0.0009774999925866723,22.596261971197016,130,441,880,existing increment orientation and U; not new contact output
0.000977999996393919,22.16792325235662,130,441,880,existing increment orientation and U; not new contact output
0.0009785000002011657,21.739258854911476,130,441,880,existing increment orientation and U; not new contact output
0.0009790000040084124,21.310285949746586,130,441,880,existing increment orientation and U; not new contact output
0.000979500007815659,20.880998532136783,130,441,880,existing increment orientation and U; not new contact output
0.0009800000116229057,20.451403411263595,130,441,880,existing increment orientation and U; not new contact output
0.0009805000154301524,20.02148424632399,130,441,880,existing increment orientation and U; not new contact output
0.000981000019237399,19.591263339219314,130,441,880,existing increment orientation and U; not new contact output
0.0009815000230446458,19.160724366758075,130,441,880,existing increment orientation and U; not new contact output
0.0009820000268518925,18.729879310395724,130,441,880,existing increment orientation and U; not new contact output
0.0009825000306591392,18.298722185519374,130,441,880,existing increment orientation and U; not new contact output
0.0009830000344663858,17.86725464778225,130,441,880,existing increment orientation and U; not new contact output
0.0009835000382736325,17.435487399235203,130,441,880,existing increment orientation and U; not new contact output
0.0009840000420808792,17.003392598130358,130,441,880,existing increment orientation and U; not new contact output
0.000984500045888126,16.57100019319986,130,441,880,existing increment orientation and U; not new contact output
0.0009850000496953726,16.13830287327376,130,441,880,existing increment orientation and U; not new contact output
0.0009855000535026193,15.705285675000274,130,441,880,existing increment orientation and U; not new contact output
0.000986000057309866,15.271965685636841,130,441,880,existing increment orientation and U; not new contact output
0.0009864999447017908,14.8383369219229,130,441,880,existing increment orientation and U; not new contact output
0.0009869999485090375,14.404406156649303,130,441,880,existing increment orientation and U; not new contact output
0.0009874999523162842,13.970173871094323,130,441,880,existing increment orientation and U; not new contact output
0.0009879999561235309,13.535634057097957,130,441,880,existing increment orientation and U; not new contact output
0.0009884999599307775,13.10077688093063,130,441,880,existing increment orientation and U; not new contact output
0.0009889999637380242,12.665624533871636,130,441,880,existing increment orientation and U; not new contact output
