time_s,cycle_fraction,rp_x_mm,rp_y_mm,rp_z_mm,Bx_T,By_T,Bz_T,B_t_T,B_e1_T,B_e2_T,theta_B_t_deg,psi_B_rad,command_phase_rad,psi_B_unwrapped_rad,local_field_phase_rate_Hz
0.0043399780988693,0.1301993429660797,-6.5154751986802095,-3.6988822418850544,-9.496021881027136,-0.0008784476230806,-0.0018310160181286,0.0097916142752276,0.0016379247530556441,0.00965339123588499,0.0020320531858804497,80.5729059079728,0.2074724489010592,5.146483143674841,0.2074724489010592,-15.111325190038036
0.0043499781750142,0.1304993452504277,-6.511292144709873,-3.699927038664806,-9.495812922043712,-0.0008789288048793,-0.0018217553335416,0.0097932983034654,0.0016368841573620161,0.00965548511759498,0.0020229229840187176,80.57894965177972,0.20652307218728183,5.14836811361997,0.20652307218728183,-15.108018081986751
0.0043599782511591,0.1307993475347757,-6.507108911925601,-3.70097179632901,-9.495604134423646,-0.000879424511068,-0.0018124935707071,0.0097949721584838,0.0016358270266411876,0.009657572515816627,0.002013793197090535,80.58508932213975,0.20557390490005817,5.150253083565099,0.20557390490005817,-15.104659005459515
0.0043699783273041,0.1310993498191237,-6.502953454905796,-3.7019696823906783,-9.495258662177235,-0.0008799347398856,-0.0018032307625333,0.0097966358343351,0.0016347533646490098,0.009659653423132915,0.0020046638575351946,80.59132489219533,0.2046249503034911,5.152138053510248,0.2046249503034911,-15.101248000217861
0.0043799779377877,0.1313993381336331,-6.4988407344162935,-3.702896461973775,-9.494705672634751,-0.0008804594647439,-0.001793967373332,0.0097982892483508,0.001633663226352759,0.009661727735706194,0.0019955354228707862,80.59765603760374,0.2036762558328145,5.15402293568029,0.2036762558328145,-15.097785267523864
0.0043899780139327,0.1316993404179811,-6.494727835112857,-3.703823206166613,-9.494152858180913,-0.0008809987326492,-0.0017847025732635,0.009799932548648,0.0016325565140947996,0.00966379563935882,0.001986407075347205,80.60408332034,0.2027277363895164,5.155907905625438,0.2027277363895164,-15.094270524758969
0.0043999780900776,0.1319993427023291,-6.490614697390842,-3.704749913106549,-9.493600222541009,-0.0008815525175903,-0.0017754368266,0.0098015656521533,0.001631433282185694,0.009665857029994729,0.0019772792725022297,80.6106064197263,0.20177943941395027,5.157792875570567,0.20177943941395027,-15.090703973775538
0.0044099781662225,0.1322993449866771,-6.486501380854892,-3.705676584656227,-9.493047758264456,-0.0008821208175988,-0.001766170166264,0.0098031885530646,0.0016302935346172711,0.009667911900289868,0.001968152046768154,80.6172253072527,0.20083136816008892,5.159677845515697,0.20083136816008892,-15.08708565605272
0.0044199777767062,0.1325993333011865,-6.482387825900363,-3.706603220815647,-9.492495472801837,-0.0008827036031763,-0.0017569030567513,0.0098048011707584,0.0016291373296680668,0.00966996014771331,0.0019590258555481606,80.62393963908869,0.19988357001087054,5.161562727685758,0.19988357001087054,-15.083415785304318
0.0044299778528511,0.1328993355855345,-6.478301033431339,-3.7074852652501935,-9.4918121390771,-0.0008833009265316,-0.0017476346678884,0.0098064036496965,0.0016279645637605866,0.00967200195575209,0.0019498998812927295,80.63075001126255,0.19893595994081806,5.163447697630887,0.19893595994081806,-15.079694061672564
0.004439977928996,0.1331993378698825,-6.474232122355747,-3.70833752040087,-9.491041298283251,-0.0008839127587435,-0.001738365464137,0.0098079959088497,0.0016267752945168489,0.00967403722161592,0.0019407745814302123,80.6376560836098,0.19798858533833724,5.165332667576017,0.19798858533833724,-15.07592069907681
0.0044499775394797,0.1334993261843919,-6.470049247199344,-3.708860636840451,-9.490620094610366,-0.0008845390681319,-0.0017290959101136,0.0098095778691316,0.0016255695826968898,0.009676065843758021,0.001931650413260564,80.6446574977024,0.19704149354517395,5.167217549746078,0.19704149354517395,-15.07209592034262
