time_s,command_phase_rad,drive_scale,Bx_T,By_T,Bz_T,B_t_T,B_e1_T,B_e2_T,theta_B_t_deg,psi_B_rad,Tx_Nmm,Ty_Nmm,Tz_Nmm,psi_B_unwrapped_rad
0.0,4.328416544945937,0.0,-0.001988348568700212,-0.005317432458572115,0.008232337579197755,-0.001439026351781913,0.008214308389656075,0.005518545174092816,98.27373839089145,0.5915625293085932,0.0,0.0,0.0,0.5915625293085932
2.7777777777777776e-05,4.33365253270192,0.0022719478737997256,-0.001973666654877084,-0.005300990800046756,0.008246462057952245,-0.0014215532035893406,0.008227170408366485,0.00550389439951965,98.17258459986488,0.5896093129098633,8.71079997301502e-07,-2.082469766494583e-05,-1.317805240932789e-05,0.5896093129098633
5.555555555555555e-05,4.338888520457903,0.008916323731138546,-0.0019590667972374165,-0.00528444543685694,0.008260550448296034,-0.0014041572482560516,0.008240010071530017,0.005489132576578371,98.07190315740895,0.5876490176783024,3.3653634520497784e-06,-8.182528422218109e-05,-5.154720386892798e-05,0.5876490176783024
8.333333333333333e-05,4.344124508213886,0.019675925925925927,-0.001944549396043682,-0.005267796822602162,0.008274602363988783,-0.0013868389627009505,0.008252827027140816,0.005474260109971815,97.97169615670609,0.5856816700460256,7.3085810820515745e-06,-0.00018078267109322807,-0.00011337275704269368,0.5856816700460256
0.0001111111111111111,4.349360495969869,0.034293552812071325,-0.001930114849297769,-0.005251045413712589,0.008288617419790121,-0.0013695988217135848,0.008265620923815572,0.005459277407436168,97.87196568687982,0.5837072965838787,1.2532069238928848e-05,-0.00031546602234812094,-0.00019693731707357565,0.5837072965838787
0.0001388888888888889,4.354596483725852,0.052512002743484235,-0.0019157635527300653,-0.005234191669436555,0.008302595231470221,-0.0013524372979411246,0.008278391410803146,0.005444184879729785,97.77271383291382,0.5817259240041557,1.8872833739056924e-05,-0.00048363278670293344,-0.0003005410653713151,0.5817259240041557
0.00016666666666666666,4.359832471481835,0.07407407407407407,-0.0019014958997886182,-0.005217236051827978,0.00831653541582031,-0.0013353548618754178,0.008291138137994184,0.0054289829406219394,97.67394267556996,0.5797375791632893,2.6173612882962163e-05,-0.0006830287310943834,-0.0004225020308380115,0.5797375791632893
0.00019444444444444443,4.365068459237818,0.09872256515775031,-0.001887312281628339,-0.005200179025733675,0.008330437590663195,-0.0013183519818400751,0.008303860755930722,0.005413672006881468,97.57565429130501,0.5777422890645094,3.428293965736976e-05,-0.0009113879758278667,-0.0005611563585062652,0.5777422890645094
0.0002222222222222222,4.370304446993801,0.1262002743484225,-0.0018732130871002858,-0.005183021058780636,0.008344301374863727,-0.0013014291239776437,0.008316558915815762,0.005398252498265357,97.47785075218646,0.5757400808604761,4.305520311415772e-05,-0.0011664330312951463,-0.0007148585755648468,0.5757400808604761
0.00025,4.375540434749784,0.15625,-0.0018591987027409993,-0.005165762621363194,0.008358126388339259,-0.001284586752236822,0.008329232269522834,0.005382724837507226,97.38053412580702,0.5737309818558799,5.2350708920535826e-05,-0.0014458748362578106,-0.0008819818547470353,0.5737309818558799
0.0002777777777777778,4.380776422505767,0.18861454046639237,-0.0018452695127619027,-0.005148404186630123,0.008371912252070067,-0.0012678253283597337,0.008341880469605548,0.005367089450305732,97.28370647519823,0.5717150195100122,6.203573907483036e-05,-0.001747412797692486,-0.001060918275056985,0.5717150195100122
0.00030555555555555555,4.38601241026175,0.22303669410150886,-0.0018314258990387781,-0.005130946230471684,0.008385658588109727,-0.001251145311869286,0.008354503169307107,0.005351346765312917,97.18736985874288,0.5696922214393089,7.19826107823298e-05,-0.0020687348321936764,-0.00125007907980969,0.5696922214393089
0.0003333333333333333,4.391248398017733,0.25925925925925924,-0.0018176682411012901,-0.005113389231506563,0.008399365019595496,-0.0012345471600565565,0.008367100022569823,0.0053354972141224435,97.09152633008641,0.5676626154198577,8.206973448569312e-05,-0.002407517408929996,-0.001447894931960302,0.5676626154198577
0.0003611111111111111,4.396484385773716,0.2970250342935528,-0.001803996916122574,-0.005095733671068754,0.008413031170758634,-0.0012180313279682555,0.008379670684044604,0.005319541231257761,96.99617793804707,0.5656262293898779,9.218167104450988e-05,-0.0027614255941493878,-0.0016528161666987935,0.5656262293898779
0.00038888888888888887,4.401720373529699,0.33607681755829893,-0.0017904122989089205,-0.005077980033194368,0.0084266566669347,-0.0012015982683942733,0.008392214809100412,0.005303479254160203,96.90132672652541,0.5635830914521677,0.00010220918805865152,-0.003128113097228901,-0.0018633130412861675,0.5635830914521677
0.00041666666666666664,4.4069563612856815,0.3761574074074074,-0.0017769147618894663,-0.005060128804608356,0.00844024113457383,-0.0011852484318552329,0.00840473205383372,0.005287311723176985,96.80697473441231,0.5615332298765179,0.00011204931533011962,-0.0035052223182643716,-0.0020778759821085914,0.5615332298765179
0.0004444444444444444,4.412192349041665,0.4170096021947874,-0.0017635046751060045,-0.005042180474711159,0.008453784201250989,-0.001168982266590159,0.008417222075077946,0.005271039081549128,96.71312399549619,0.5594766731020935,0.00012160539945817888,-0.0038903843971953124,-0.002295015828926113,0.5594766731020935
0.0004722222222222222,4.417428336797648,0.45837620027434833,-0.0017501824062028434,-0.0050241355355653185,0.008467285495676158,-0.0011528002185441945,0.008429684530412844,0.005254661775399334,96.61977653836936,0.5574134497397858,0.00013078715756260765,-0.004281219264460169,-0.0025132640762927805,0.5574134497397858
0.0005,4.422664324553631,0.5,-0.001736948320416713,-0.005005994481881948,0.00848074464770453,-0.0011367027313563594,0.008442119078173908,0.005238180253719715,96.52693438633295,0.5553435885745233,0.00013951073012997983,-0.004675335693176996,-0.0027311731121252066,0.5553435885745233
0.0005277777777777777,4.427900312309614,0.5416237997256514,-0.0017238027805667605,-0.004987757811007205,0.008494161288346656,-0.0011206902463473968,0.008454525377461728,0.00522159496835952,96.43459955730127,0.5532671185675577,0.00014769873297795972,-0.005070331352844432,-0.002947316453396881,0.5532671185675577
0.0005555555555555556,4.433136300065597,0.5829903978052127,-0.0017107461470446026,-0.004969426022908631,0.008507535049778553,-0.0011047632025076724,0.008466903088151343,0.005204906374012722,96.34277406370488,0.551184068858708,0.0001552803083326481,-0.005463792864557873,-0.003160288978935708,0.551184068858708
0.0005833333333333333,4.43837228782158,0.6238425925925924,-0.0016977787778044379,-0.004950999620161453,0.008520865565351799,-0.0010889220364851341,0.008479251870901565,0.005188114928205563,96.2514599123929,0.549094468768574,0.00016219117501410218,-0.005853295857735443,-0.003368707159302491,0.549094468768574
0.0006111111111111111,4.443608275577563,0.6639231824417009,-0.0016849010283532507,-0.004932479107934816,0.008534152469603571,-0.001073167182573357,0.00849157138716427,0.005171221091284017,96.16065910453436,0.5469983478007149,0.00016837367772520536,-0.006236405028348418,-0.0035712092837283374,0.5469983478007149
0.0006388888888888888,4.448844263333545,0.7029749657064471,-0.001672113251741044,-0.004913864993977918,0.00854739539826668,-0.0010574990726996162,0.0085038612991937,0.005154225326401155,96.07037363551834,0.544895735643788,0.00017377683543913687,-0.006610674198650509,-0.003766455684089077,0.544895735643788
0.0006666666666666666,4.454080251089529,0.7407407407407407,-0.0016594157985511718,-0.004895157788606089,0.008560593988279547,-0.0010419181364130568,0.008516121270055712,0.005137128099504454,95.98060549485352,0.5427866621736557,0.00017835638888076522,-0.006973646378400382,-0.003953128955895171,0.5427866621736557
0.0006944444444444444,4.459316238845512,0.7769633058984909,-0.0016468090168907322,-0.004876358004686825,0.008573747877796158,-0.0010264248008729226,0.008528350963637008,0.005119929879323031,95.8913566660667,0.5406711574554549,0.0001820748470973576,-0.007322853827571671,-0.004129934176275716,0.5406711574554549
0.0007222222222222222,4.464552226601494,0.8113854595336076,-0.0016342932523810104,-0.0048574661576256915,0.008586856706195987,-0.0010110194908368316,0.008540550044654358,0.005102631137354776,95.80262912660032,0.538549251745627,0.00018490153311404988,-0.007655818120544524,-0.004295599118935323,0.538549251745627
0.0007499999999999999,4.469788214357478,0.84375,-0.0016218688481480096,-0.004838482765352217,0.00859992011409389,-0.0009957026286491364,0.008552718178663803,0.005085232347853436,95.7144248477092,0.5364209754939122,0.00018681262866962662,-0.007970050211772793,-0.0044488744660630755,0.5364209754939122
0.0007777777777777777,4.4750242021134605,0.8737997256515774,-0.001609536144813052,-0.004819408348305697,0.008612937743349926,-0.000980474634229357,0.008564855032069793,0.0050677339878156214,95.62674579435642,0.5342863593453089,0.00018779121802819498,-0.008263050502920657,-0.004588534017172787,0.5342863593453089
