phase_rel_rad,cycle2_a1,cycle2_a2,cycle3_a1,cycle3_a2,difference
5.202522748855656,-0.32400101326232644,-0.16339410538021726,-0.4163567275857694,-0.06290992551906496,0.13647947966841686
5.226497508066972,-0.33216999339885006,-0.17206049125107745,-0.41929977535069635,-0.0755780809969217,0.13000174764758932
5.250472267278289,-0.34220660348239973,-0.17901474452309765,-0.42350809333936074,-0.08827354352219025,0.12183553591645015
5.274447026489605,-0.35392787031315137,-0.18435232281627315,-0.42893195189188105,-0.10099443929209768,0.11213451297035511
5.2984217857009215,-0.3670725512565444,-0.18819883436929424,-0.4354497571375798,-0.11376071063476922,0.10107658754238764
5.3223965449122375,-0.38140595377086794,-0.19060161196701655,-0.44291807185312204,-0.12655913411394887,0.08879853399986869
5.346371304123554,-0.396669568437018,-0.19159666047834711,-0.45119190751040483,-0.13936951444844128,0.07550073006575812
5.37034606333487,-0.41259899466922073,-0.19145227255644537,-0.4600891647706633,-0.15213815968740785,0.06165156710857699
5.394320822546187,-0.42888485305655977,-0.19035754154882734,-0.46944040550531047,-0.16484876035321397,0.04791086257321034
5.418295581757503,-0.4452710358445219,-0.1884486769284215,-0.4790425158548628,-0.17747835152941688,0.03550860320329288
5.44227034096882,-0.4614678966735502,-0.18592110761123457,-0.4886729669792829,-0.1899459049624319,0.027501178957602256
5.466245100180136,-0.477219438868342,-0.18297296508952796,-0.4981441871042309,-0.20225960833268428,0.028457331152518913
5.490219859391453,-0.4922945833866886,-0.1798076279750396,-0.5072383293984046,-0.21440035202693306,0.03768251719555273
5.514194618602769,-0.5064607764278466,-0.17664759780551437,-0.5157685709020655,-0.22636415948215416,0.050580347398188445
5.538169377814085,-0.5195072489532551,-0.17372042050264136,-0.5235301162528753,-0.23811238906598184,0.06451750984634003
5.562144137025402,-0.5312494501914113,-0.17123923756978285,-0.5303489075232098,-0.24964422253529975,0.07841015651393755
5.586118896236718,-0.541484104849486,-0.16940191999681822,-0.5360622926528851,-0.2609454649286069,0.09170396210728093
5.6100936554480345,-0.5500501576226228,-0.16840736470529682,-0.5405220665796026,-0.27200545637948603,0.10403532629572415
5.6340684146593505,-0.5567746179076496,-0.16846291293999902,-0.5436013782622146,-0.28282098306145975,0.11511430165127612
5.658043173870667,-0.5614529433585599,-0.16979587248976008,-0.5452009558308093,-0.2934050313241404,0.12467297720975956
5.682017933081983,-0.564122575357808,-0.17241959859648204,-0.5452355264293828,-0.30376470776575043,0.1326961126782234
5.7059926922933,-0.5647027097008587,-0.17641904133215974,-0.5436600560892836,-0.3139197562966049,0.13910154523494814
5.729967451504616,-0.5631230499666704,-0.18186760016633824,-0.5404534462046581,-0.3238905825718791,0.14382085546293766
5.753942210715933,-0.5593314875388679,-0.18881763715575348,-0.5355780018470085,-0.3336760401114834,0.14679300047821758
5.777916969927249,-0.5532848792850428,-0.19729503042227042,-0.5290082995188643,-0.34327418958856787,0.14798401006880044
5.801891729138566,-0.5449386918306728,-0.20730153957577888,-0.520737933923477,-0.35267899593550506,0.14737802244875858
5.825866488349882,-0.5342921843572296,-0.2188036375863619,-0.5107649247637346,-0.3618887602989128,0.14500649739113575
5.849841247561198,-0.5213816599780109,-0.23173561004691468,-0.4991260484936556,-0.37088524865282324,0.1409181825269455
5.873816006772515,-0.5061368595500858,-0.24604229837568736,-0.48585530702237234,-0.37966513972790844,0.1351532652360839
5.897790765983831,-0.4885342984522003,-0.2616113686868479,-0.47099539388288536,-0.3881775820284713,0.12777566095751122
5.9217655251951475,-0.46857436919904244,-0.27840209422030626,-0.45465253801556876,-0.3964058427610264,0.11882214462448762
