frame,time_s,ur1,ur2,ur3,rp_x,rp_y,rp_z,head_x,head_y,head_z,tail_x,tail_y,tail_z,axis_x,axis_y,axis_z,recon_node_rms_mm,head_count,tail_count
82,0.008200056850910187,-0.8208802938461304,-2.120995044708252,-1.4931727647781372,-7.468173980712891,-3.6769180297851562,-9.550745010375977,-8.580600196540074,-3.1810985759795645,-8.922998613425515,-6.371472853035916,-4.221098984899416,-10.222910201131853,-0.7986274021184203,0.37597326710025064,0.4699344369287558,7.303788521680549e-07,19,19
83,0.008300074376165867,-0.7880948185920715,-2.2042393684387207,-1.5271599292755127,-7.468173980712891,-3.6769180297851562,-9.550745010375977,-8.624808609655565,-3.1597615268774275,-9.029074576148728,-6.323903559947635,-4.243588461204801,-10.116626751853182,-0.8318062006577754,0.3918171088928052,0.39316383064335964,7.216980373934868e-07,19,19
84,0.008400079794228077,-0.7567938566207886,-2.2776877880096436,-1.5590801239013672,-7.468173980712891,-3.6769180297851562,-9.550745010375977,-8.656700377086864,-3.1428131983525516,-9.127033328357882,-6.289046361538986,-4.261499233660666,-10.01830804655146,-0.855936793825977,0.40441911363385946,0.3222070537752251,7.589580424795275e-07,19,19
85,0.008500074967741966,-0.7285007238388062,-2.339604377746582,-1.5886273384094238,-7.468173980712891,-3.6769180297851562,-9.550745010375977,-8.678010214330513,-3.129528958247059,-9.213023161064237,-6.26523415776592,-4.275532548831589,-9.9319126361996,-0.8722489808537737,0.4142947544685903,0.2598876138244443,7.699313469932116e-07,19,19
86,0.008600051514804363,-0.7038067579269409,-2.389585018157959,-1.6171042919158936,-7.468173980712891,-3.6769180297851562,-9.550745010375977,-8.691253226532561,-3.1189385717997555,-9.285923111305197,-6.249932345349956,-4.286633425990936,-9.858684570222982,-0.8825682950371068,0.42213641989081435,0.2070604926031538,7.826395401706767e-07,19,19
87,0.008700089529156685,-0.6834145784378052,-2.428093194961548,-1.6444103717803955,-7.468173980712891,-3.6769180297851562,-9.550745010375977,-8.69856203216133,-3.1100406231551947,-9.345343442657137,-6.240988438844654,-4.295825553007879,-9.799062231987314,-0.888443855496388,0.4286762104430219,0.1640250658616646,7.973990100677414e-07,19,19
88,0.00880003347992897,-0.6681939363479614,-2.455010175704956,-1.670925259590149,-7.468173980712891,-3.6769180297851562,-9.550745010375977,-8.701545005683496,-3.101948150092541,-9.390744674360166,-6.236791750662742,-4.303992120333704,-9.7536445113619,-0.8910393937715697,0.43455405864610075,0.13119286894261714,7.450745923343124e-07,19,19
89,0.00890002865344286,-0.6591033935546875,-2.470008134841919,-1.6969947814941406,-7.468173980712891,-3.6769180297851562,-9.550745010375977,-8.70137622432045,-3.0939004910172363,-9.421526856983231,-6.236178474019331,-4.311882031918802,-9.72308219876606,-0.8912000844225898,0.4403156914872422,0.10901606007960728,7.758854309376401e-07,19,19
90,0.009000084362924099,-0.6556475758552551,-2.473710060119629,-1.7230993509292603,-7.468173980712891,-3.6769180297851562,-9.550745010375977,-8.69925127544735,-3.085920120863829,-9.438652542494083,-6.2378979725161345,-4.3194711851037,-9.706432855972661,-0.889810268201884,0.4459442705786449,0.09680596128633755,7.52109040880984e-07,19,19
91,0.009100046940147877,-0.6592717170715332,-2.465529680252075,-1.7486259937286377,-7.468173980712891,-3.6769180297851562,-9.550745010375977,-8.69536565198946,-3.0774693602581245,-9.440943143963587,-6.241815283364268,-4.32728569567712,-9.704883141999943,-0.8869894090187116,0.45182437129114184,0.09541763880961145,7.400007819599492e-07,19,19
92,0.00920009519904852,-0.6698101162910461,-2.4455606937408447,-1.774047613143921,-7.468173980712891,-3.6769180297851562,-9.550745010375977,-8.689899070651983,-3.0686948903706646,-9.42889685647101,-6.247737359670949,-4.335152437363113,-9.7179402188035,-0.8828722656160398,0.4578403791985577,0.10449282167365277,7.458462042767691e-07,19,19
93,0.009300047531723976,-0.6869751811027527,-2.4148850440979004,-1.7984668016433716,-7.468173980712891,-3.6769180297851562,-9.550745010375977,-8.68270572965955,-3.0599583876547114,-9.40354451411731,-6.255801409138112,-4.342725626348364,-9.744511135054108,-0.8773565264977478,0.46373653849013746,0.12326373465456938,7.319446241634987e-07,19,19
94,0.009400011971592903,-0.7108012437820435,-2.3727376461029053,-1.8213481903076172,-7.468173980712891,-3.6769180297851562,-9.550745010375977,-8.6732382654182,-3.052123106223155,-9.364074368509637,-6.266590393308979,-4.349102883497028,-9.785386703053971,-0.870033564868051,0.46887455047355886,0.15230972365942042,7.68723667532949e-07,19,19
95,0.009500003419816494,-0.740847647190094,-2.319882392883301,-1.8425947427749634,-7.468173980712891,-3.6769180297851562,-9.550745010375977,-8.66055766719993,-3.0456442630559835,-9.311769842303864,-6.281040405237115,-4.353814542751124,-9.839219105804856,-0.8602255070560727,0.4729200582634909,0.19067956236099107,7.419791789844881e-07,19,19
96,0.009600085206329823,-0.7763245105743408,-2.2568390369415283,-1.8615881204605103,-7.468173980712891,-3.6769180297851562,-9.550745010375977,-8.643701149355094,-3.041599258323692,-9.247594074819622,-6.3001083675038245,-4.355771727140953,-9.90496626869596,-0.8472383543198119,0.4750899253468518,0.23764834062829024,7.320717404505986e-07,19,19
97,0.009700075723230839,-0.8160578012466431,-2.1850593090057373,-1.8782566785812378,-7.468173980712891,-3.6769180297851562,-9.550745010375977,-8.621733560016908,-3.0407288731900604,-9.173971591272783,-6.324682504682089,-4.3542403891397665,-9.980109639548084,-0.8304129330749779,0.4748509825475198,0.29142907362764503,7.309224541583097e-07,19,19
98,0.009800031781196594,-0.8590418696403503,-2.1044178009033203,-1.8919199705123901,-7.468173980712891,-3.6769180297851562,-9.550745010375977,-8.593676813980348,-3.04468091580047,-9.091491094417508,-6.355731261369556,-4.347552944038699,-10.063982116385517,-0.8090455482430483,0.4710046735260537,0.3515677721076279,6.954521870895407e-07,19,19
99,0.009900000877678394,-0.9040371179580688,-2.0158329010009766,-1.9021672010421753,-7.468173980712891,-3.6769180297851562,-9.550745010375977,-8.558717731308146,-3.054680959532653,-9.002174220270303,-6.394020844867278,-4.334495827275359,-10.15446580678924,-0.7825652314138999,0.4626692191481463,0.4165679443199558,6.895961712510142e-07,19,19
100,0.010000049136579037,-0.9503477811813354,-1.9201716184616089,-1.9083185195922852,-7.468173980712891,-3.6769180297851562,-9.550745010375977,-8.515905981122852,-3.071603958883603,-8.907902038724666,-6.440471546474531,-4.314221124617757,-10.249576027860343,-0.7502957290733389,0.4492217806348264,0.48503207186492636,6.870080669707847e-07,19,19
101,0.010100084356963634,-0.9971057176589966,-1.8190298080444336,-1.909988284111023,-7.468173980712891,-3.6769180297851562,-9.550745010375977,-8.464784139882477,-3.0958122483036776,-8.811502954832108,-6.495472339883695,-4.286424255061172,-10.346386888546595,-0.7119310579441105,0.43042125963615707,0.5548799041124158,6.478014684735891e-07,19,19
102,0.01020000223070383,-1.0433309078216553,-1.714416265487671,-1.9073901176452637,-7.468173980712891,-3.6769180297851562,-9.550745010375977,-8.405659988578833,-3.1270747872131768,-8.716366829351648,-6.558609386170491,-4.2514092990033445,-10.441443808493439,-0.6677320927288861,0.40646110913586325,0.6236370892594073,6.458708355167494e-07,19,19
103,0.010300003923475742,-1.087894320487976,-1.6076064109802246,-1.9009987115859985,-7.468173980712891,-3.6769180297851562,-9.550745010375977,-8.339398675723103,-3.1654477538483703,-8.625131568947287,-6.628909761966039,-4.209174534223914,-10.532086390138783,-0.6183633195990053,0.37732039738847883,0.6893882234917413,6.27177350983568e-07,19,19
104,0.01040002703666687,-1.1299134492874146,-1.5001177787780762,-1.8915151357650757,-7.468173980712891,-3.6769180297851562,-9.550745010375977,-8.267436932799024,-3.210359606724182,-8.540350767216719,-6.704824258706577,-4.160356316849703,-10.615769396732404,-0.5649041935483238,0.34343579461794943,0.7502900153185137,6.326760428250122e-07,19,19
105,0.010500036180019379,-1.1685645580291748,-1.3936744928359985,-1.879378080368042,-7.468173980712891,-3.6769180297851562,-9.550745010375977,-8.191700534957619,-3.260920923835588,-8.46407565474829,-6.784322818207624,-4.105930485054787,-10.690476654134546,-0.508784798229214,0.30548161590868705,0.8048720466214958,6.136309320627305e-07,19,19
106,0.010600012727081776,-1.203157663345337,-1.2902811765670776,-1.8654215335845947,-7.468173980712891,-3.6769180297851562,-9.550745010375977,-8.114726447026174,-3.3155888414117416,-8.398006670053434,-6.864764701545303,-4.04752835646933,-10.7545878350796,-0.45187693886281183,0.2646053678784491,0.8519338186818769,6.127049681089906e-07,19,19
107,0.010700060985982418,-1.2333933115005493,-1.1914149522781372,-1.850653052330017,-7.468173980712891,-3.6769180297851562,-9.550745010375977,-8.038950143218052,-3.372693893557834,-8.342830773946678,-6.943644618573643,-3.986878192679663,-10.807521030473872,-0.3959667640911943,0.22203537187292327,0.8910166190214419,5.757960484002235e-07,19,19
108,0.010800085961818695,-1.2590134143829346,-1.098498821258545,-1.836157202720642,-7.468173980712891,-3.6769180297851562,-9.550745010375977,-7.966928487690456,-3.430491672256165,-8.29858186309823,-7.018353936733024,-3.925772198946498,-10.849369609536899,-0.34292166613859826,0.17905015820551284,0.9221419477170034,5.725958884186067e-07,19,19
109,0.01090004201978445,-1.2799466848373413,-1.012673258781433,-1.8231595754623413,-7.468173980712891,-3.6769180297851562,-9.550745010375977,-7.90104895909664,-3.4872675271932483,-8.264647620878641,-7.086476803581469,-3.8659473072164054,-10.880883167209554,-0.29447810978844885,0.13689751740384418,0.9458021529813125,5.649926992176657e-07,19,19
110,0.011000007390975952,-1.2962098121643066,-0.9347543716430664,-1.8127716779708862,-7.468173980712891,-3.6769180297851562,-9.550745010375977,-7.843311625333556,-3.5415815455072264,-8.23988638377748,-7.146009100785215,-3.8088471359233993,-10.903333942799884,-0.25208365887469264,0.09661988240620965,0.9628698911338737,5.594515291296936e-07,19,19
111,0.01110007893294096,-1.3078975677490234,-0.8654173016548157,-1.806067705154419,-7.468173980712891,-3.6769180297851562,-9.550745010375977,-7.795406971847092,-3.592123174614326,-8.222918607051403,-7.195269386493487,-3.75577292919132,-10.918223458584388,-0.216957307650866,0.059161450669399096,0.9743867042461016,5.38162516635268e-07,19,19
112,0.011200022883713245,-1.3149900436401367,-0.8054344058036804,-1.8038878440856934,-7.468173980712891,-3.6769180297851562,-9.550745010375977,-7.758781836251748,-3.6377174290626186,-8.21231124566513,-7.232827073329002,-3.7078974110649634,-10.927096865877054,-0.1901392815493036,0.02537094879209013,0.9814292478672642,5.458773549606253e-07,19,19
113,0.011300032027065754,-1.317520022392273,-0.7549468278884888,-1.8071744441986084,-7.468173980712891,-3.6769180297851562,-9.550745010375977,-7.734408806161969,-3.6776879358732852,-8.206679171111148,-7.257729737192914,-3.665862395311451,-10.931427201300659,-0.17232549658777396,-0.004275082088551416,0.9850307847468084,5.220555335837197e-07,19,19
114,0.011400101706385612,-1.3154758214950562,-0.7141826748847961,-1.8167952299118042,-7.468173980712891,-3.6769180297851562,-9.550745010375977,-7.723123595710997,-3.7113395847289796,-8.204932837120172,-7.2691527999514305,-3.6303332847114524,-10.9323790973019,-0.16411616936487053,-0.029284799325150965,0.9860062289263121,5.095218999523296e-07,19,19
115,0.011500013992190361,-1.3087631464004517,-0.6832322478294373,-1.833454966545105,-7.468173980712891,-3.6769180297851562,-9.550745010375977,-7.725478194147013,-3.7381578966664417,-8.206334814130292,-7.266546877620861,-3.601797296711101,-10.930743454499025,-0.16590946019738906,-0.04929607702963005,0.9849080910453015,5.106765375080579e-07,19,19
116,0.01160009577870369,-1.2972739934921265,-0.6618614792823792,-1.8577165603637695,-7.468173980712891,-3.6769180297851562,-9.550745010375977,-7.741641907416124,-3.7578591173618925,-8.210573980722492,-7.249734635985133,-3.5805071151930945,-10.926856018704639,-0.17783068387671402,-0.06411498602334918,0.9819702217680362,5.206900579175703e-07,19,19
117,0.011700033210217953,-1.2807761430740356,-0.6498722434043884,-1.889811396598816,-7.468173980712891,-3.6769180297851562,-9.550745010375977,-7.7714818881233985,-3.770206385753487,-8.217817348700768,-7.218829901683423,-3.566688130490275,-10.920551280830045,-0.19979066462779985,-0.07357441659597401,0.9770724105971595,5.135150390358104e-07,19,19
118,0.011800060980021954,-1.2588331699371338,-0.6469263434410095,-1.9298661947250366,-7.468173980712891,-3.6769180297851562,-9.550745010375977,-7.814688423160893,-3.775139822658592,-8.22874849907361,-7.174107097584323,-3.5603946756538263,-10.911127050543348,-0.23157822992643928,-0.07763307958422883,0.9697136837120562,4.997769524053528e-07,19,19
119,0.011900083161890507,-1.2309013605117798,-0.6523000001907349,-1.9775779247283936,-7.468173980712891,-3.6769180297851562,-9.550745010375977,-7.870340832191302,-3.773029326740122,-8.244445275443166,-7.116451565978093,-3.5612579691536284,-10.897447060708098,-0.2725404798103632,-0.07655801719611177,0.9590936121504182,5.157307881939993e-07,19,19
120,0.012000089511275291,-1.1966938972473145,-0.6657615303993225,-2.0327515602111816,-7.468173980712891,-3.6769180297851562,-9.550745010375977,-7.937444470849118,-3.7634714531976265,-8.266343100030605,-7.046804523020976,-3.569700722114771,-10.878014594176205,-0.32197757628069296,-0.0700505636428453,0.9441521905422506,5.0199572708839e-07,19,19
121,0.012100026942789555,-1.1557197570800781,-0.6865975856781006,-2.0946273803710938,-7.468173980712891,-3.6769180297851562,-9.550745010375977,-8.014246486144007,-3.7468108051391114,-8.296028160213577,-6.966881886947657,-3.5854038581477514,-10.851138686206063,-0.3786355147821325,-0.05835064743488511,0.9237046870562038,5.070276873521018e-07,19,19
122,0.012200089171528816,-1.107377290725708,-0.7138535976409912,-2.1624867916107178,-7.468173980712891,-3.6769180297851562,-9.550745010375977,-8.098760133189439,-3.7236389476324323,-8.335190480354276,-6.878634158702911,-3.6077920038677207,-10.815006340096302,-0.4410909312795565,-0.041880131543442764,0.8964847153882979,5.120032821137719e-07,19,19
123,0.01230008713901043,-1.0517736673355103,-0.7465385794639587,-2.234797239303589,-7.468173980712891,-3.6769180297851562,-9.550745010375977,-8.187830125511697,-3.6945714257853184,-8.3849071373512,-6.78523447727185,-3.6362843345918887,-10.76837995422226,-0.5070560201385161,-0.021071518739617004,0.8616554900534753,5.250843689466452e-07,19,19
124,0.012400091625750065,-0.9889855980873108,-0.783363401889801,-2.310180187225342,-7.468173980712891,-3.6769180297851562,-9.550745010375977,-8.278306842504877,-3.66060631048645,-8.44584083834376,-6.689868829910406,-3.669895195755469,-10.7104363878801,-0.5742403791952708,0.0033580492010957157,0.8186798583129028,4.987857797463998e-07,19,19
125,0.012500038370490074,-0.9190961122512817,-0.8229613900184631,-2.3871922492980957,-7.468173980712891,-3.6769180297851562,-9.550745010375977,-8.367107998019753,-3.623053831635714,-8.518073312302374,-6.595684151041688,-3.7073158332509517,-10.640942143781523,-0.640392066633277,0.030461776522367593,0.7674438618975733,5.258044303703489e-07,19,19
126,0.012600047513842583,-0.8415861129760742,-0.8647134900093079,-2.4646830558776855,-7.468173980712891,-3.6769180297851562,-9.550745010375977,-8.45205274572749,-3.583063898156403,-8.601762116407118,-6.504911763827404,-3.747409309707762,-10.55963013763112,-0.7039160275235848,0.05941293944112428,0.7077939875573832,5.386957092362852e-07,19,19
127,0.012700016610324383,-0.7569736242294312,-0.9075624942779541,-2.540553092956543,-7.468173980712891,-3.6769180297851562,-9.550745010375977,-8.530233178344766,-3.542386811634471,-8.695568907234417,-6.420598834050543,-3.78842463798449,-10.467720968318242,-0.7626594278313598,0.08894577791477548,0.6406553252187003,5.623267718519776e-07,19,19
128,0.01280007604509592,-0.6667121052742004,-0.9508814811706543,-2.613271713256836,-7.468173980712891,-3.6769180297851562,-9.550745010375977,-8.59922029268664,-3.501776998478823,-8.797449308384069,-6.345320845646583,-3.829602137812765,-10.367188957777437,-0.814813082332552,0.1185129232795097,0.5674806850241434,5.211758423749037e-07,19,19
129,0.012900033965706825,-0.5718833208084106,-0.9935961961746216,-2.6818153858184814,-7.468173980712891,-3.6769180297851562,-9.550745010375977,-8.657555403982117,-3.4623703533527705,-8.905194330850746,-6.280668996224611,-3.8697620723665893,-10.260206359624291,-0.8592744200734611,0.14727724554098393,0.48985394144916106,5.830704322814567e-07,19,19
