time_s,displacement_mm,v_s_mm_s,max_backtrack_mm,stable_dt_s
  1.7009704173E-03,  2.0099451949E-03,  3.4564554077E+00,  0.0000000000E+00,  1.8593747359E-07
  1.7110158018E-03,  2.0448089829E-03,  3.4886925313E+00,  0.0000000000E+00,  1.8604846470E-07
  1.7210586795E-03,  2.0801358540E-03,  3.5456749712E+00,  0.0000000000E+00,  1.8588728769E-07
  1.7310992595E-03,  2.1158682572E-03,  3.5758265879E+00,  0.0000000000E+00,  1.8567637854E-07
  1.7411320272E-03,  2.1518199339E-03,  3.5804200919E+00,  0.0000000000E+00,  1.8588197458E-07
  1.7512982447E-03,  2.1881694215E-03,  3.5646045933E+00,  0.0000000000E+00,  1.8407633509E-07
  1.7614523492E-03,  2.2245974038E-03,  3.6032257252E+00,  0.0000000000E+00,  1.8490479693E-07
  1.7714699370E-03,  2.2607840295E-03,  3.6249500240E+00,  0.0000000000E+00,  1.8537116285E-07
  1.7814758575E-03,  2.2972221453E-03,  3.6585186351E+00,  0.0000000000E+00,  1.8505624037E-07
  1.7916193522E-03,  2.3344055163E-03,  3.6805267237E+00,  0.0000000000E+00,  1.8427653253E-07
  1.8017957181E-03,  2.3723092796E-03,  3.7560141554E+00,  0.0000000000E+00,  1.8573349695E-07
  1.8118399187E-03,  2.4103051796E-03,  3.8279209442E+00,  0.0000000000E+00,  1.8603711663E-07
  1.8218872806E-03,  2.4491460091E-03,  3.8973371408E+00,  0.0000000000E+00,  1.8609884170E-07
  1.8319258277E-03,  2.4886997879E-03,  3.9726530177E+00,  0.0000000000E+00,  1.8573261061E-07
  1.8419588042E-03,  2.5288894422E-03,  4.0564637985E+00,  0.0000000000E+00,  1.8610378674E-07
  1.8520034414E-03,  2.5701098141E-03,  4.1473615282E+00,  0.0000000000E+00,  1.8616271306E-07
  1.8620493275E-03,  2.6119419451E-03,  4.1794517632E+00,  0.0000000000E+00,  1.8622591652E-07
  1.8720919442E-03,  2.6540036119E-03,  4.2161333098E+00,  0.0000000000E+00,  1.8533269562E-07
  1.8821334700E-03,  2.6966685156E-03,  4.2729571663E+00,  0.0000000000E+00,  1.8592275771E-07
  1.8921779956E-03,  2.7396856999E-03,  4.2965674608E+00,  0.0000000000E+00,  1.8608025375E-07
  1.9022227079E-03,  2.7831092986E-03,  4.3389589173E+00,  0.0000000000E+00,  1.8608698864E-07
  1.9122646916E-03,  2.8267648079E-03,  4.3630310276E+00,  0.0000000000E+00,  1.8594358939E-07
  1.9222974530E-03,  2.8708252997E-03,  4.4187735071E+00,  0.0000000000E+00,  1.8598118220E-07
  1.9323130356E-03,  2.9153093430E-03,  4.4544202574E+00,  0.0000000000E+00,  1.8614358563E-07
  1.9423463795E-03,  2.9603565327E-03,  4.5320806945E+00,  0.0000000000E+00,  1.8489656135E-07
  1.9523757764E-03,  3.0059803238E-03,  4.5538143344E+00,  0.0000000000E+00,  1.8533774482E-07
  1.9623962380E-03,  3.0518645951E-03,  4.6105309122E+00,  0.0000000000E+00,  1.8515885274E-07
  1.9724015789E-03,  3.0982396737E-03,  4.6522060043E+00,  0.0000000000E+00,  1.8561090147E-07
  1.9824195421E-03,  3.1450150216E-03,  4.6882895907E+00,  0.0000000000E+00,  1.8598901981E-07
  1.9924351930E-03,  3.1925025037E-03,  4.7938683069E+00,  0.0000000000E+00,  1.8488602263E-07
  2.0024703559E-03,  3.2407857583E-03,  4.8334388431E+00,  0.0000000000E+00,  1.8552886738E-07
  2.0124821578E-03,  3.2894143130E-03,  4.8961260199E+00,  0.0000000000E+00,  1.8597343219E-07
  2.0224915404E-03,  3.3387418521E-03,  4.9580566243E+00,  0.0000000000E+00,  1.8515077706E-07
  2.0326717222E-03,  3.3895448904E-03,  5.0172680258E+00,  0.0000000000E+00,  1.8529233874E-07
  2.0426845712E-03,  3.4400248708E-03,  5.0670946417E+00,  0.0000000000E+00,  1.8522528052E-07
  2.0528530411E-03,  3.4917970007E-03,  5.0977078105E+00,  0.0000000000E+00,  1.8434787252E-07
  2.0628540062E-03,  3.5429123556E-03,  5.1311604655E+00,  0.0000000000E+00,  1.8572766041E-07
  2.0728795915E-03,  3.5942577845E-03,  5.0590485198E+00,  0.0000000000E+00,  1.8537140671E-07
  2.0828998316E-03,  3.6420647420E-03,  4.4593253061E+00,  0.0000000000E+00,  1.8557029137E-07
  2.0929048388E-03,  3.6835463635E-03,  3.8525562790E+00,  0.0000000000E+00,  1.8507498415E-07
  2.1030745868E-03,  3.7204866666E-03,  3.4754913817E+00,  0.0000000000E+00,  1.8492446996E-07
  2.1130811593E-03,  3.7543022348E-03,  3.3023582937E+00,  0.0000000000E+00,  1.8582630179E-07
  2.1231076239E-03,  3.7868548345E-03,  3.2204080871E+00,  0.0000000000E+00,  1.8546164293E-07
  2.1331289375E-03,  3.8190923048E-03,  3.2333509635E+00,  0.0000000000E+00,  1.8548054631E-07
  2.1431448154E-03,  3.8518935288E-03,  3.2939162136E+00,  0.0000000000E+00,  1.8497747103E-07
  2.1531470412E-03,  3.8846956634E-03,  3.2303851805E+00,  0.0000000000E+00,  1.8554101626E-07
  2.1631670670E-03,  3.9156869144E-03,  2.9483787129E+00,  0.0000000000E+00,  1.8526753311E-07
  2.1731764202E-03,  3.9436433660E-03,  2.6180518833E+00,  0.0000000000E+00,  1.8498233861E-07
  2.1833558509E-03,  3.9687178748E-03,  2.3232255596E+00,  0.0000000000E+00,  1.8501183921E-07
  2.1933584129E-03,  3.9908988356E-03,  2.1256440789E+00,  0.0000000000E+00,  1.8544467080E-07
  2.2033708093E-03,  4.0116813386E-03,  2.0446117870E+00,  0.0000000000E+00,  1.8565644046E-07
  2.2133841725E-03,  4.0322886115E-03,  2.0801330655E+00,  0.0000000000E+00,  1.8536707209E-07
  2.2235652807E-03,  4.0536204405E-03,  2.0956183966E+00,  0.0000000000E+00,  1.8507967062E-07
  2.2336397949E-03,  4.0745429577E-03,  2.0702297149E+00,  0.0000000000E+00,  1.8228634462E-07
  2.2437585463E-03,  4.0952500979E-03,  2.0250887363E+00,  0.0000000000E+00,  1.8428603097E-07
  2.2538898366E-03,  4.1158126001E-03,  2.0309737450E+00,  0.0000000000E+00,  1.8320664940E-07
  2.2640162226E-03,  4.1363994286E-03,  2.0196429590E+00,  0.0000000000E+00,  1.8473523548E-07
  2.2741741055E-03,  4.1565617229E-03,  1.9554631373E+00,  0.0000000000E+00,  1.8502835396E-07
  2.2841762155E-03,  4.1761912590E-03,  1.9668648367E+00,  0.0000000000E+00,  1.8512350474E-07
  2.2941770954E-03,  4.1958277931E-03,  1.9425830570E+00,  0.0000000000E+00,  1.8483000558E-07
  2.3043552797E-03,  4.2153247838E-03,  1.8954371337E+00,  0.0000000000E+00,  1.8489558326E-07
  2.3145366435E-03,  4.2346626590E-03,  1.9128506452E+00,  0.0000000000E+00,  1.8528981168E-07
  2.3245495681E-03,  4.2540384140E-03,  1.9364458323E+00,  0.0000000000E+00,  1.8545622342E-07
  2.3347206856E-03,  4.2736201120E-03,  1.9002143046E+00,  0.0000000000E+00,  1.8434284748E-07
  2.3448535416E-03,  4.2929383789E-03,  1.9259585841E+00,  0.0000000000E+00,  1.8339793794E-07
  2.3549816477E-03,  4.3124834566E-03,  1.9458186088E+00,  0.0000000000E+00,  1.8480983589E-07
  2.3650318634E-03,  4.3325296095E-03,  2.0693572735E+00,  0.0000000000E+00,  1.7930035454E-07
  2.3751847112E-03,  4.3534136899E-03,  2.0589875063E+00,  0.0000000000E+00,  1.8595325978E-07
  2.3852209197E-03,  4.3740103451E-03,  2.0791796196E+00,  0.0000000000E+00,  1.8585228914E-07
  2.3953908392E-03,  4.3959312257E-03,  2.2087038110E+00,  0.0000000000E+00,  1.8330319841E-07
  2.4055019945E-03,  4.4183349542E-03,  2.2060904460E+00,  0.0000000000E+00,  1.8309520046E-07
  2.4155808090E-03,  4.4407204587E-03,  2.2460814525E+00,  0.0000000000E+00,  1.8357092355E-07
  2.4256853848E-03,  4.4632827908E-03,  2.2166058154E+00,  0.0000000000E+00,  1.8352834188E-07
  2.4357847448E-03,  4.4856698050E-03,  2.2207790839E+00,  0.0000000000E+00,  1.8307375476E-07
  2.4458668304E-03,  4.5085274575E-03,  2.2888834637E+00,  0.0000000000E+00,  1.8352861895E-07
  2.4559780129E-03,  4.5316983276E-03,  2.3098368797E+00,  0.0000000000E+00,  1.8450284225E-07
  2.4661254191E-03,  4.5553539225E-03,  2.3656587628E+00,  0.0000000000E+00,  1.8407570067E-07
  2.4762686803E-03,  4.5797338633E-03,  2.4687259817E+00,  0.0000000000E+00,  1.8459822906E-07
  2.4864234262E-03,  4.6052756512E-03,  2.5537476242E+00,  0.0000000000E+00,  1.8491938440E-07
  2.4965888300E-03,  4.6314070780E-03,  2.5757127790E+00,  0.0000000000E+00,  1.8523491079E-07
  2.5065960497E-03,  4.6574069121E-03,  2.6502418305E+00,  0.0000000000E+00,  1.8556846452E-07
