time_s,Wmag_J,Krot_J,Tmag_norm_Nmm,omega_wobble_rad_s
0.0074575994872702,5.489636144915378e-06,5.846852147980272e-08,0.00989136402931485,121.07647459534016
0.0075076980011471,5.49424405576306e-06,3.829404802410344e-08,0.009907529340172572,90.46566559281983
0.0075577929935895,5.481381246557244e-06,3.755314253419363e-08,0.009936099433512148,75.72654489009254
0.0076078967870216,5.4688726804029084e-06,3.361609150862873e-08,0.009964374436011137,58.585410736364835
0.0076579834297126,5.47257463413767e-06,3.5940373792927877e-08,0.009974898562111222,59.2116260534633
0.0077080523544498,5.487864789336827e-06,4.090707070778343e-08,0.009980449500318445,50.82685273217496
0.0077581162036256,5.499585160985488e-06,4.3047221583677555e-08,0.009984211349879335,21.35676750923589
0.0078081796716677,5.504607778115247e-06,4.6805459782484105e-08,0.010005648025260534,6.989194628751331
0.0078582543250911,5.511828263508941e-06,5.57447327088484e-08,0.010016323309139505,25.483446772315958
0.0079083132318852,5.526969522425677e-06,7.084988147448858e-08,0.010026468184081223,45.37247462496525
0.0079583680334879,5.548483251625792e-06,7.51716991091899e-08,0.010027653077403206,61.94891903001684
0.0080084090703027,5.563777562451274e-06,6.534753991814894e-08,0.01003241124669595,70.0227116872702
0.0080584710572954,5.562888349771666e-06,6.950055988208149e-08,0.010053011804286447,80.60125996878669
0.0081085370741921,5.557156312542359e-06,6.771158139410485e-08,0.01007724082732973,64.30943317654602
0.0081585849999153,5.556343733327063e-06,6.082429689031651e-08,0.010091005910110327,68.59663703971025
0.0082086186886212,5.555163502661217e-06,5.446202981768535e-08,0.010107873627977484,77.35145146314345
0.0082586475953655,5.550028007538578e-06,5.005094699603839e-08,0.010131577170202959,69.72292053674171
0.0083087070558124,5.544459895229027e-06,4.728180391226365e-08,0.010152058140424218,61.29064776206414
