node,x_mm,y_mm,z_mm
363,1.61924815177917,-0.355360120534897,-0.199437767267227
364,1.61924815177917,-0.380611568689346,-0.14557158946991
365,1.61924815177917,-0.397750914096832,-0.0886027961969376
366,1.61924815177917,-0.406412899494171,-0.02974558994174
367,1.61924815177917,-0.406412899494171,0.02974558994174
368,1.61924815177917,-0.397750914096832,0.0886027961969376
369,1.61924815177917,-0.380611568689346,0.14557158946991
370,1.61924815177917,-0.355360120534897,0.199437767267227
371,1.61924815177917,-0.322534829378128,0.249053284525871
372,1.61924815177917,-0.282835245132446,0.293360680341721
373,1.61924815177917,-0.237107515335083,0.331415563821793
374,1.61924815177917,-0.186326250433922,0.362406939268112
375,1.61924815177917,-0.131573766469955,0.385674208402634
376,1.61924815177917,-0.0740170180797577,0.400721520185471
377,1.61924815177917,-0.0148827247321606,0.407228142023087
378,1.61924815177917,0.0445687659084797,0.405055403709412
379,1.61924815177917,0.103070355951786,0.394249618053436
380,1.61924815177917,0.159375175833702,0.37504106760025
381,1.61924815177917,0.212283194065094,0.347839176654816
382,1.61924815177917,0.260666757822037,0.313223719596863
383,1.61924815177917,0.303494662046432,0.271932423114777
384,1.61924815177917,0.339854121208191,0.224845349788666
385,1.61924815177917,0.368970155715942,0.172966107726097
386,1.61924815177917,0.390222251415253,0.117400385439396
387,1.61924815177917,0.403157413005829,0.059332475066185
388,1.55899751186371,0.403157413005829,-0.059332475066185
389,1.55899751186371,0.390222251415253,-0.117400385439396
390,1.55899751186371,0.368970155715942,-0.172966107726097
391,1.55899751186371,0.339854121208191,-0.224845349788666
392,1.55899751186371,0.303494662046432,-0.271932423114777
393,1.55899751186371,0.260666757822037,-0.313223719596863
394,1.55899751186371,0.212283194065094,-0.347839176654816
395,1.55899751186371,0.159375175833702,-0.37504106760025
396,1.55899751186371,0.103070355951786,-0.394249618053436
397,1.55899751186371,0.0445687659084797,-0.405055403709412
398,1.55899751186371,-0.0148827247321606,-0.407228142023087
399,1.55899751186371,-0.0740170180797577,-0.400721520185471
400,1.55899751186371,-0.131573766469955,-0.385674208402634
401,1.55899751186371,-0.186326250433922,-0.362406939268112
402,1.55899751186371,-0.237107515335083,-0.331415563821793
403,1.55899751186371,-0.282835245132446,-0.293360680341721
404,1.55899751186371,-0.322534829378128,-0.249053284525871
405,1.55899751186371,-0.355360120534897,-0.199437767267227
406,1.55899751186371,-0.380611568689346,-0.14557158946991
407,1.55899751186371,-0.397750914096832,-0.0886027961969376
408,1.55899751186371,-0.406412899494171,-0.02974558994174
409,1.55899751186371,-0.406412899494171,0.02974558994174
410,1.55899751186371,-0.397750914096832,0.0886027961969376
411,1.55899751186371,-0.380611568689346,0.14557158946991
412,1.55899751186371,-0.355360120534897,0.199437767267227
413,1.55899751186371,-0.322534829378128,0.249053284525871
414,1.55899751186371,-0.282835245132446,0.293360680341721
415,1.55899751186371,-0.237107515335083,0.331415563821793
416,1.55899751186371,-0.186326250433922,0.362406939268112
417,1.55899751186371,-0.131573766469955,0.385674208402634
418,1.55899751186371,-0.0740170180797577,0.400721520185471
419,1.55899751186371,-0.0148827247321606,0.407228142023087
420,1.55899751186371,0.0445687659084797,0.405055403709412
421,1.55899751186371,0.103070355951786,0.394249618053436
422,1.55899751186371,0.159375175833702,0.37504106760025
423,1.55899751186371,0.212283194065094,0.347839176654816
424,1.55899751186371,0.260666757822037,0.313223719596863
425,1.55899751186371,0.303494662046432,0.271932423114777
426,1.55899751186371,0.339854121208191,0.224845349788666
427,1.55899751186371,0.368970155715942,0.172966107726097
428,1.55899751186371,0.390222251415253,0.117400385439396
429,1.55899751186371,0.403157413005829,0.059332475066185
430,1.49874699115753,0.403157413005829,-0.059332475066185
431,1.49874699115753,0.390222251415253,-0.117400385439396
432,1.49874699115753,0.368970155715942,-0.172966107726097
433,1.49874699115753,0.339854121208191,-0.224845349788666
434,1.49874699115753,0.303494662046432,-0.271932423114777
435,1.49874699115753,0.260666757822037,-0.313223719596863
436,1.49874699115753,0.212283194065094,-0.347839176654816
437,1.49874699115753,0.159375175833702,-0.37504106760025
438,1.49874699115753,0.103070355951786,-0.394249618053436
439,1.49874699115753,0.0445687659084797,-0.405055403709412
440,1.49874699115753,-0.0148827247321606,-0.407228142023087
441,1.49874699115753,-0.0740170180797577,-0.400721520185471
442,1.49874699115753,-0.131573766469955,-0.385674208402634
443,1.49874699115753,-0.186326250433922,-0.362406939268112
444,1.49874699115753,-0.237107515335083,-0.331415563821793
445,1.49874699115753,-0.282835245132446,-0.293360680341721
446,1.49874699115753,-0.322534829378128,-0.249053284525871
447,1.49874699115753,-0.355360120534897,-0.199437767267227
